q_inverse_angstroms,debye,propo{e=0.380}_Selenow,propo{e=0.380}_Selenow_relDiffDebye,propo{e=0.390}_Selenow,propo{e=0.390}_Selenow_relDiffDebye,propo{e=0.400}_Selenow,propo{e=0.400}_Selenow_relDiffDebye,propo{e=0.410}_Selenow,propo{e=0.410}_Selenow_relDiffDebye,propo{e=0.420}_Selenow,propo{e=0.420}_Selenow_relDiffDebye,propo{e=0.430}_Selenow,propo{e=0.430}_Selenow_relDiffDebye,propo{e=0.440}_Selenow,propo{e=0.440}_Selenow_relDiffDebye,propo{e=0.450}_Selenow,propo{e=0.450}_Selenow_relDiffDebye,strat{a=0.15}_Selenow,strat{a=0.15}_Selenow_relDiffDebye,strat{a=0.20}_Selenow,strat{a=0.20}_Selenow_relDiffDebye,strat{a=0.25}_Selenow,strat{a=0.25}_Selenow_relDiffDebye,strat{a=0.30}_Selenow,strat{a=0.30}_Selenow_relDiffDebye,strat{a=0.35}_Selenow,strat{a=0.35}_Selenow_relDiffDebye,strat{a=0.40}_Selenow,strat{a=0.40}_Selenow_relDiffDebye,strat{a=0.45}_Selenow,strat{a=0.45}_Selenow_relDiffDebye,strat{a=0.50}_Selenow,strat{a=0.50}_Selenow_relDiffDebye
0,178.36908,90.439084,49.29665836702191,88.188666,50.55832210380857,85.938619,51.8197778449045,83.953613,52.93264224943023,81.968942,54.04531884113547,79.98463,55.1577941647734,78.265204,56.12176505031029,76.546088,57.08556213890883,35.220308,80.25425258682728,100.385137,43.72055010879688,61.862906,65.31747206410438,588.939207,230.18010016085748,747.69735,319.18551690685405,359.758032,101.69304679936681,913.344654,412.05324039345834,789.572613,342.6622669130772
0.02,169.885546,86.150596,49.28903722038837,84.007548,50.55050298393249,81.86487,51.81175095378626,79.974604,52.92442124534833,78.084671,54.03689552258908,76.195097,55.14915848108702,74.557777,56.112936765085365,72.920768,57.076531984657485,120.388227,29.135685857583198,60.159543,64.58819221736498,441.945945,160.1433467447548,1106.226434,551.1598308663645,90.574534,46.684967536908644,208.50757,22.73414360983952,308.118631,81.36836137901925,658.698565,287.730787291345
0.04,146.548434,74.353069,49.26382563733161,72.505394,50.52462041320756,70.658088,51.78516339519533,69.028444,52.89718073684773,67.399134,54.00897016750107,65.770183,55.12051462794887,64.358737,56.08364057987818,62.947601,57.046554997646716,40.037049,72.67998851492334,19.497482,86.6955371218774,27.930662,80.94100275407924,402.551076,174.6880775266422,834.835402,469.66518113731615,445.23241,203.8124651676592,489.743126,234.1851650219613,934.163748,537.443691824097
0.06,113.928714,57.861799,49.21227760018427,56.427013,50.47164931572913,54.992597,51.73069626679012,53.727266,52.8413302374325,52.46227,53.95167016455571,51.197632,55.06169586009722,50.101925,56.02344374746475,49.006528,56.984919534859316,262.724662,130.60443041602315,32.260286,71.68379693990052,40.420267,64.52144013492507,87.032487,23.607943999087006,209.382985,83.78420825499705,234.151446,105.52452299250916,485.535717,326.1750176518274,1140.787591,901.3170086340132
0.08,79.094726,40.249605,49.11215066349682,39.255772,50.36866048439184,38.262309,51.6247025117705,37.386055,52.73255640331822,36.510135,53.839988016394415,35.634574,54.94696574332908,34.876067,55.90595130198693,34.117869,56.8645461898433,89.202221,12.778974668930518,458.147115,479.2385133238846,132.928895,68.06290598945878,195.880026,147.65244903939615,171.163424,116.40308103475824,97.084119,22.744111914617427,602.475505,661.7138783690837,2325.708626,2840.4092328482184
0.1,48.324319,24.690981,48.905682457729,24.086686,50.156181197297364,23.482762,51.40591220747467,22.950219,52.5079308411982,22.418009,53.60926038088607,21.886159,54.70984495404891,21.425533,55.66304203893696,20.965218,56.61559555552144,9.524249,80.29098144145601,87.927609,81.95312591989139,22.332579,53.78604507597924,98.196306,103.20266903295628,526.59766,989.7156357237027,37.12494,23.1754512670939,171.815955,255.54759705977438,424.078694,777.5678639154748
0.12,25.425472,13.112849,48.426330099201294,12.798434,49.66294431033571,12.484389,50.89810328791536,12.207622,51.986645518321154,11.931189,53.073874105464,11.655114,54.159694655816025,11.416161,55.09951201692539,11.177519,56.03810619523601,553.26871,2076.0410583528205,6.889378,72.90363773777729,6.49424,74.45774064685997,23.050797,9.339747950401865,457.364808,1698.8449063993776,238.838999,839.3689879188869,12.681452,50.12304196358674,453.210731,1682.5066571035536
0.14,11.226387,5.93559,47.128225670467266,5.800871,48.32824665673828,5.666522,49.524971836442134,5.548309,50.577964219476854,5.430431,51.627972561430504,5.312912,52.67478308025548,5.211373,53.57925038572071,5.110145,54.48094743215248,5.038221,55.12161659846574,4.033927,64.06745108644482,57.783127,414.708133614136,176.60617,1473.1345267181684,9.476129,15.590572461113272,70.44581,527.5020627740696,495.27301,4311.686591598882,378.123923,3268.1711043811333
0.16,4.205786,2.390352,43.16515390940005,2.344395,44.25786285845261,2.298807,45.34179817993592,2.258914,46.29032480492351,2.219354,47.23093376600711,2.180154,48.16298309043779,2.146492,48.96335667102416,2.11314,49.7563594533816,2.835616,32.578214868754614,44.987794,969.6643623807776,47.215889,1022.6412613480572,243.966759,5700.741145650302,7.018914,66.88709316165873,5.508435,30.972783684191267,142.829686,3296.028376146576,242.73725,5671.507394812766
0.18,1.751964,1.155063,34.070391857366936,1.140034,34.92822911886317,1.125374,35.7650043037414,1.11277,36.48442547906235,1.100499,37.184839414508524,1.0885879999999999,37.86470498252248,1.078577,38.43612083353312,1.068875,38.989899335831105,123.645475,6957.5351434161885,39.05689,2129.32035133142,38.152916,2077.722601605969,4.534371,158.81644828318392,200.112631,11322.188526704886,313.357935,17786.09440604944,160.572733,9065.298659104867,44.487635,2439.3007504720413
