q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0,175.982653,166.667471,5.293238760299854,162.503034,7.659629384039338,158.339279,10.025632469582098,154.63878,12.12839597320993,150.938906,14.230804328197049,147.239704,16.3328308273657,144.003495,18.171767191167422,140.767879,20.01036658993884,467.777802,165.80904084904324,14.447329,91.79048119021141,22.069836,87.45908439055069,596.401314,238.89778556753544,43.812613,75.10401607594812,178.582638,1.477409821751013,72.371225,58.87593250455203,794.459494,351.4419350184475
0.02,170.769539,161.760272,5.275687369513847,157.7192,7.642076611801363,153.67881,10.008066485440363,150.087969,12.11080741981743,146.497753,14.213182363864096,142.908209,16.315163795107516,139.767951,18.154050295820028,136.628286,19.992589544907073,240.456978,40.80788611837851,13.857506,91.88525888097642,295.719787,73.16893207751764,132.82475,22.219881380601496,336.686964,97.1586771104418,56.536921,66.89285376591666,201.533245,18.014750276980006,230.657808,35.069643772944765
0.04,156.103692,147.952524,5.221636910419765,144.258575,7.587980045981224,140.565307,9.95388693305217,137.283019,12.056520098192168,134.001356,14.158752888432652,130.720365,16.26055519558116,127.850091,18.09925225855644,124.98041,19.937569445827066,7.023446,95.50078162148785,474.383176,203.88978628385038,19.633427,87.422829820066,29.916692,80.83537191420174,336.635898,115.64890214127672,163.727264,4.8836589976360045,64.904429,58.42223321662373,1923.937304,1132.473927650603
0.06,134.615868,127.714213,5.126925304229369,124.529048,7.493039379280312,121.344565,9.85864682757905,118.51453,11.960950992790844,115.685119,14.062791616809992,112.856381,16.16413229976722,110.381828,18.00236507036452,107.907868,19.840157328257924,6.219247,95.38000453260086,77.793947,42.210418314132184,17.142805,87.26539058530604,412.00556,206.06017412449472,33.986383,74.75306328671448,43.476365,67.70338768680672,56.882319,57.74471476126426,382.805272,184.3686095015188
0.08,109.835578,104.360437,4.984851993950443,101.762378,7.350259494241475,99.165001,9.715046066402996,96.856837,11.816518141325755,94.549299,13.917420273419962,92.242433,16.0177105819027,90.224518,17.854924931518998,88.207196,19.69159938321625,5.220146,95.24730866350065,8.716721,92.0638456511787,13.919085,87.32734396863647,427.116094,288.8686177806612,29.344382,73.28335450649698,571.959838,420.7418656275474,283.58571,158.19112091348032,1634.273053,1387.9268473463123
0.1,85.246607,81.165784,4.787079678138973,79.150831,7.1507549854740855,77.13656,9.513630260967448,75.346713,11.613241099437545,73.557491,13.712118770897238,71.768941,15.810208141187369,70.204553,17.64534041806496,68.640758,19.479777066083102,53.782163,36.90990774565373,194.346161,127.98111014553342,11.570026,86.42758180393034,86.318618,1.2575409599586802,220.40051,158.544612807874,89.923306,5.486082278911112,122.796894,44.04901065446511,111.670422,30.996911114597214
0.12,63.487829,60.614453,4.52586904491568,59.116153,6.885848939644795,57.618535,9.24475461273057,56.287936,11.34058781565833,54.957962,13.435436577930545,53.628660000000004,15.529226869609914,52.466113,17.36036051886417,51.304159,19.190560130824444,2.663522,95.80467305001089,5.45323,91.41058989432447,190.764518,200.47415544796783,11.277552,82.2366709058519,707.946376,1015.0899111702181,74.306932,17.041223759596512,80.127487,26.20920932734998,31.306487,50.68899426376669
0.14,45.941542,44.013104,4.197590929795085,42.932157,6.550465807177308,41.851891,8.90185836600782,40.892271,10.990643283153181,39.933277,13.078065599104189,38.974955,15.164025186616497,38.137016,16.98794959907962,37.299669,18.81058541744201,170.173214,270.41249943243093,169.797707,269.595141146982,5.800032,87.37519084579269,174.822148,280.5317374849978,10.258605,77.6703076270274,73.812387,60.66588927293735,516.097144,1023.3779310237344,25.486723,44.52357955246691
0.16,32.77505,31.528275,3.8040369122243884,30.761192,6.144484905438738,29.994791,8.482852047517856,29.314162,10.559520122776322,28.634158,12.634281259677715,27.954827,14.706989005356204,27.361004,16.518803174976085,26.767775,18.328804990381403,1.243998,96.20443599628375,172.560082,426.4983028248622,54.758023,67.07227906593583,180.939868,452.06587938080946,91.360621,178.7505160175194,49.760763,51.82513222710568,188.196691,474.20718198751797,110.836338,238.17290286361117
0.18,23.322894,22.543224,3.3429384878223214,22.002022,5.663413811339199,21.461502,7.980964969441623,20.981657,10.038364021205957,20.502436,12.093087590245027,20.023888,14.14492558256279,19.605751,15.937743403541601,19.188207,17.728018658404928,0.92489,96.03441150999528,2.030758,91.29285585227974,3.283124,85.92317059795408,44.056014,88.89600064211584,5.087827,78.18526723141647,7.535994,67.6884266592302,9.443532,59.50960459709675,805.943518,3355.589679393989
