q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,161.980892,85.133344,-93.03578000000002,-16.188232,-76.84754800000002
0.02,68.68988,161.319065,84.810415,-92.62918499999999,-16.120535000000004,-76.50864999999999
0.04,67.929686,159.349822,83.848692,-91.42013599999999,-15.919005999999996,-75.50112999999999
0.06,66.680846,156.121241,82.269118,-89.440395,-15.588272000000003,-73.85212299999999
0.08,64.969928,151.711365,80.105794,-86.741437,-15.135866000000007,-71.605571
0.1,62.832854,146.225174,77.404813,-83.39232000000001,-14.571959000000007,-68.820361
0.12,60.31369,139.790587,74.222696,-79.47689699999998,-13.909005999999998,-65.56789099999999
0.14,57.463197,132.55366,70.624518,-75.090463,-13.161320999999994,-61.92914200000001
0.16,54.337185,124.673259,66.681783,-70.336074,-12.344597999999998,-57.991476000000006
0.18,50.994769,116.315439,62.470165,-65.32067,-11.475396000000003,-53.845273999999996
0.2,47.496572,107.647812,58.067197,-60.15124,-10.570625,-49.580615
0.22,43.902974,98.83416,53.55,-54.931186,-9.647025999999997,-45.28416
0.24,40.272458,90.029517,48.993153,-49.757059,-8.720695,-41.036364
0.26,36.660114,81.375926,44.466773,-44.71581200000001,-7.806659000000003,-36.909153
0.28,33.116364,72.999019,40.034866,-39.88265500000001,-6.918502000000004,-32.964153
0.3,29.685933,65.005512,35.754015,-35.319579,-6.068082000000004,-29.251496999999993
0.32,26.407087,57.481664,31.672406,-31.074577,-5.265318999999998,-25.809258000000003
0.34,23.311163,50.492696,27.829236,-27.181533,-4.518073000000001,-22.66346
0.36,20.422368,44.083089,24.254471,-23.660721000000002,-3.832103,-19.828618000000002
0.38,17.757841,38.277687,20.96895,-20.519846,-3.2111090000000004,-17.308737
0.4,15.327952,33.083451,17.984783,-17.755498999999997,-2.6568310000000004,-15.098667999999996
0.42,13.136794,28.491716,15.306017,-15.354922,-2.1692230000000006,-13.185699
0.44,11.182837,24.480784,12.929497,-13.297947,-1.7466600000000003,-11.551287
0.46,9.45969,21.018687,10.845879,-11.558997,-1.386189,-10.172808
0.48,7.95694,18.065967,9.040723,-10.109027000000001,-1.0837829999999995,-9.025244
0.5,6.661011,15.578337,7.49563,-8.917326,-0.834619,-8.082707
