q_inverse_angstroms,debye,propo{e=0.380}_Selenow,propo{e=0.380}_Selenow_relDiffDebye,propo{e=0.390}_Selenow,propo{e=0.390}_Selenow_relDiffDebye,propo{e=0.400}_Selenow,propo{e=0.400}_Selenow_relDiffDebye,propo{e=0.410}_Selenow,propo{e=0.410}_Selenow_relDiffDebye,propo{e=0.420}_Selenow,propo{e=0.420}_Selenow_relDiffDebye,propo{e=0.430}_Selenow,propo{e=0.430}_Selenow_relDiffDebye,propo{e=0.440}_Selenow,propo{e=0.440}_Selenow_relDiffDebye,propo{e=0.450}_Selenow,propo{e=0.450}_Selenow_relDiffDebye,strat{a=0.15}_Selenow,strat{a=0.15}_Selenow_relDiffDebye,strat{a=0.20}_Selenow,strat{a=0.20}_Selenow_relDiffDebye,strat{a=0.25}_Selenow,strat{a=0.25}_Selenow_relDiffDebye,strat{a=0.30}_Selenow,strat{a=0.30}_Selenow_relDiffDebye,strat{a=0.35}_Selenow,strat{a=0.35}_Selenow_relDiffDebye,strat{a=0.40}_Selenow,strat{a=0.40}_Selenow_relDiffDebye,strat{a=0.45}_Selenow,strat{a=0.45}_Selenow_relDiffDebye,strat{a=0.50}_Selenow,strat{a=0.50}_Selenow_relDiffDebye
0.2,1.387581,0.974371,29.77916244168809,0.963865,30.536307429980663,0.953729,31.26678730827245,0.945116,31.88750782837182,0.936838,32.484085613740746,0.928918,33.054863103487286,0.922366,33.527051754095794,0.916124,33.97689936659553,11.127779,701.9552732417062,1.922437,38.54592993129771,58.508615,4116.590959374625,110.426158,7858.17743252466,35.306273,2444.447711520985,37.122249,2575.3212244906786,70.818054,5003.705945815056,37.17265,2578.9535169478395
0.22,1.488168,1.024456,31.159922804414553,1.012696,31.950156165164138,1.001306,32.71552674160444,0.991587,33.36861160836679,0.982202,33.99925277253643,0.973176,34.605770316254606,0.965666,35.11041764101902,0.958465,35.594301181049445,2.079967,39.766948355293216,36.378932,2344.5447019422536,63.237193,4149.331594282366,106.343494,7045.933389241,0.534038,64.11440106224566,10.154501,582.3491030582569,44.668655,2901.5868504093623,145.483982,9676.045580875278
0.24,1.384872,0.966417,30.21614994021109,0.956111,30.96033424027636,0.946174,31.67787347855976,0.937737,32.287099457567194,0.929634,32.872207684175876,0.92189,33.43139293739783,0.915491,33.89345730146901,0.909401,34.33320913412937,151.717642,10855.354863120923,0.175086,87.35724312427429,38.847911,2705.1625709812893,38.512995,2680.9786752855134,8.345774,502.6386554136411,10.918861,688.4382816606877,210.798062,15121.483429515505,110.429868,7874.01261632844
0.26,1.0515,0.788476,25.01417023300049,0.782624,25.570708511650032,0.777143,26.09196386115074,0.772637,26.520494531621498,0.768465,26.917261055634818,0.764652,27.279885877318122,0.761659,27.564526866381367,0.758977,27.819591060389925,2.376056,125.96823585354255,10.620775,910.0594388968138,38.89089,3598.610556348074,111.573164,10510.85725154541,40.839714,3783.948074179743,97.327491,9156.06191155492,44.48884,4130.988112220637,63.805317,5968.028245363766
0.28,0.690317,0.595792,13.692984527398277,0.594765,13.84175675812706,0.594107,13.937075285702063,0.593858,13.973145670757054,0.593943,13.960832487103747,0.594387,13.896514210138236,0.595083,13.795690965165269,0.596089,13.649960815103784,1.152067,66.8895594342889,44.600132,6360.819015032225,1.252488,81.43664432427423,163.893902,23641.831940977845,93.095592,13385.919077757031,113.786176,16383.177438770887,91.177642,13108.08295319397,41.186508,5866.3180828517925
0.3,0.451258,0.467049,3.499328543759889,0.469245,3.985968115800724,0.47181,4.554379091340213,0.474405,5.129438148464964,0.477334,5.778512513905568,0.480622,6.507142255649762,0.483783,7.20762845201637,0.487254,7.97681149143063,1.161894,157.47887018069486,50.076815,10997.158388327742,170.071396,37588.28386421958,10.233404,2167.7501562299176,41.931738,9192.187174521005,59.773489,13145.96771691582,70.518476,15527.086057200097,181.190326,40052.26899024505
0.32,0.351503,0.412523,17.359738039220137,0.416084,18.372816163731176,0.420015,19.491156547739283,0.423815,20.57222840203355,0.427948,21.748036289875188,0.432441,23.026261511281557,0.436646,24.22255286583613,0.441161,25.50703692429368,37.434481,10549.83257610888,2.508549,613.6636102679066,1.323603,276.55524988406927,73.767608,20886.33809668765,47.468764,13404.511768036118,82.795906,23454.822007209044,41.975066,11841.595377564345,340.513374,96773.53280057354
0.34,0.328205,0.4003,21.96645389314604,0.404167,23.144680915890973,0.408404,24.435642357672783,0.412474,25.675720967078497,0.416877,27.017260553617394,0.42164,28.468487683002998,0.426079,29.820996023826556,0.430828,31.2679575265459,2.326955,608.994378513429,41.481742,12538.973202723906,75.344365,22856.49517831843,43.660500999999996,13202.814094849253,41.985965,12692.603708048324,40.491484,12237.253850489784,90.204121,27384.078853155803,49.184179,14885.810392894684
0.36,0.317748,0.396809,24.881667233153333,0.400763,26.12604957387616,0.405088,27.487191107418468,0.409234,28.791998690786414,0.413715,30.20223573397788,0.418554,31.725140677518038,0.42306,33.14324559084558,0.427876,34.65891209386055,1.115534,251.0750657753944,1.171878,268.8073567732921,46.045581,14391.226065939045,166.269314,52227.414806702174,43.286895,13523.026738169872,172.277799,54118.373994486195,214.306764,67345.51153744476,202.67897,63686.072610999916
0.38,0.294551,0.387382,31.516104172112808,0.391573,32.938947754378695,0.396133,34.487066755841944,0.400488,35.96558830219554,0.405177,37.55750277541071,0.410225,39.271297670013,0.414911,40.862193643885085,0.419907,42.5583345498742,2.290857,677.7454498541848,39.916143,13451.521807768433,40.677752,13710.087896493305,2.412874,719.1701946352244,106.880971,36186.06624998727,49.400171,16671.347236981033,39.305472,13244.199136991558,68.494529,23153.87759674895
0.4,0.263723,0.373378,41.57961194131722,0.377919,43.301494370987754,0.38283,45.16367552318153,0.387494,46.932197798447625,0.392492,48.8273681097212,0.397849,50.85866610041598,0.402804,52.73753142501793,0.408069,54.73394432795018,2.169321,722.5755811969377,2.270628,760.989750609541,41.402869,15599.377377020588,39.213789,14769.309464855172,150.831646,57093.20878345841,39.568573,14903.838497211093,84.588605,31974.792490605676,42.2678,15927.346875319941
0.42,0.236911,0.360315,52.088759069861666,0.365184,54.143961234387596,0.370422,56.354918091604,0.375374,58.44515450949933,0.380661,60.67679423918687,0.386307,63.05996766718304,0.391512,65.25699524293933,0.397026,67.58445154509498,2.287632,865.6081819755096,242.268559,102161.42264394647,7.711151,3154.8725048646957,203.805168,85926.04691213157,3.061139,1192.1050521081754,94.338135,39720.07378298179,74.539892,31363.246535618855,52.849809,22207.87468711879
0.44,0.218114,0.350538,60.71320502122744,0.355651,63.0573920060152,0.361134,65.57121505267888,0.366303,67.94107668466948,0.371806,70.46406924819132,0.377667,73.15119616347413,0.383059,75.6232979084332,0.388761,78.2375271646937,38.499199,17550.95271280156,3.213425,1373.2777354961167,3.939389,1706.1146923168617,450.466703,206428.10135983932,159.326783,72947.48113371905,40.459501,18449.70382460548,10.608229,4763.616732534363,56.950792,26010.562366468912
0.46,0.204974,0.343434,67.5500307356055,0.348725,70.13133373013164,0.354386,72.89314742357567,0.359712,75.49152575448593,0.365371,78.25236371442233,0.37139,81.18883370573829,0.376918,83.88576112092265,0.382756,86.733927229795,1.16623,468.96484432171894,0.054989,73.17269507352151,52.334272,25432.151394811048,1.081126,427.4454321035839,160.635636,78268.78628508982,59.663061,29007.62389376214,24.585627,11894.510035419127,71.581786,34822.373569330746
0.48,0.195531,0.33846,73.09787194869354,0.343875,75.86725378584468,0.349661,78.8263753573602,0.355096,81.60598575161995,0.360866,84.55692447744859,0.366994,87.690954375521,0.372617,90.56671320660149,0.378551,93.6015261007206,4.244436,2070.7228009880787,38.610231,19646.347637970448,46.233013,23544.850688637605,165.343882,84461.46697966052,44.579817,22699.360203752854,348.901989,178338.19598938274,44.527181,22672.440687154463,50.279856,25614.51892538779
0.5,0.190444,0.33608,76.47182373821175,0.341555,79.34668458969566,0.3474,82.41582827497847,0.352888,85.29751528008232,0.35871,88.3545819243452,0.364891,91.60015542626705,0.37056,94.57688349331038,0.376538,97.71586398101279,156.873327,82272.41761357668,38.288779,20005.00672113587,199.278562,104538.92902900589,124.249727,65142.13259540862,65.904546,34505.73501921825,87.847283,46027.61914263511,72.986974,38224.63821385815,7.109176,3632.948268257335
