q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0,174.930111,38.399961,78.04839842581475,37.407684,78.61564039137893,36.493902,79.13801015080819,35.606387,79.64536419919153,34.771231,80.12278686543564,33.962325,80.58520353880071,33.205752,81.01770369310519,32.475411,81.43520814435429,57.673223,67.03070576568719,135.116696,22.759612265952324,85.575394,51.080237981441634,125.490188,28.26267171350506,236.135706,34.988598961101665,353.34145,101.99006790774858,393.309366,124.83800173201742,513.107567,193.32146653699886
0.02,148.179635,32.548147,78.03466920403737,31.708072,78.60159933583316,30.934479,79.12366365324088,30.183145,79.63070633829001,29.47616,80.10781980938204,28.79142,80.56992109610744,28.151002,81.00211139000308,27.53281,81.41930232180691,26.800254,81.91367255021245,97.541349,34.17357992547356,158.942663,7.263500142917764,150.448177,1.5309404696536042,214.359567,44.66196181411839,187.161682,26.30729047213541,515.348723,247.78647079269697,376.301698,153.94967263888861
0.04,87.685683,19.314659,77.9728476312376,18.818781,78.53836526539914,18.362211,79.05905460073795,17.918844,79.56468674595374,17.50171,80.0404018065298,17.097763,80.50107792397534,16.720022,80.93186774858103,16.355449,81.34764029835976,40.145198,54.216929575607,31.839066,63.689550094512,54.56077,37.77687744075621,65.74939,25.016960864637383,131.301677,49.741294710562975,179.792292,105.041787722632,234.479387,167.40897598984316,285.922735,226.07687505838325
0.06,32.698267,7.285581,77.71875494196681,7.102575,78.27843597949702,6.934176,78.79344492477232,6.770746,79.29325734602388,6.617083,79.76319968272324,6.468373,80.21799442765575,6.329402,80.64300471948559,6.195366,81.05292246833754,11.112147,66.01609803969122,17.464552,46.588753465130125,29.891701,8.583225526906364,29.205954,10.680422298833154,57.263087,75.12575513558562,100.484781,207.3091947044166,63.777262,95.04783540974816,146.442473,347.86004408123523
0.08,6.071169,1.45981,75.9550425955858,1.42833,76.47355888132911,1.399495,76.94850859859115,1.371641,77.40729997797787,1.345577,77.83660774391225,1.320481,78.24997129877293,1.297148,78.6342959650769,1.274763,79.00300584615583,1.70017,71.99600274675274,5.206901,14.235610967179468,14.312049,135.73794437282177,9.074116,49.46241819326722,19.99081,229.2744774523654,20.590863,239.1581258897586,14.378911,136.8392479273761,44.104066,626.4509685037594
0.1,2.254545,0.621749,72.42241782710038,0.612067,72.85186146206884,0.603308,73.24036557265435,0.594957,73.61077290539775,0.58725,73.95261571625316,0.579935,74.27707142682893,0.573238,74.57411584155561,0.566914,74.85461589810804,1.39148,38.281116588934786,4.355492,93.1871841103194,7.326038,224.945299384133,3.23477,43.47773053986504,17.682466,684.3030855449771,2.629904,16.64899125987727,3.166343,40.44266137956883,20.16798,794.547680352355
0.12,4.502549,1.107702,75.3983354761936,1.08538,75.89409909808866,1.06498,76.34717578864772,1.04532,76.78381734435315,1.026969,77.19138647908107,1.009343,77.58285362358077,0.993,77.945825797787,0.977362,78.29314017459889,7.264009,61.33103715251072,1.675197,62.79447486301649,3.603458,19.968488960364457,9.510651,111.22815098736292,6.609523,46.79513759872464,5.316394,18.075205844511625,4.967602,10.328660498753042,9.179529,103.8740500103386
0.14,3.983063,0.988702,75.17734467167605,0.969475,75.66006362440162,0.951925,76.10067930133167,0.935035,76.52472481605237,0.91929,76.92002360997051,0.90419,77.29912883627499,0.890208,77.65016521204913,0.876852,77.98548504003075,2.21308,44.437735481462376,2.469069,38.01079721812082,3.139732,21.172926463879683,6.750458,69.4790667383368,4.097708,2.8783124946805985,12.646874,217.51629336518153,9.238847,131.95332335943468,24.610499,517.8787280040511
0.16,1.714695,0.49142,71.34067574699874,0.485127,71.70767979144979,0.47949,72.03642630322011,0.474172,72.34656892333622,0.46932,72.62953469859072,0.464771,72.8948296927442,0.46066,73.13458078550413,0.456834,73.3577108465354,0.851978,50.31314606970919,8.009514,367.11012745706955,4.673773,172.57168184429298,6.063167,253.60031959036445,19.296142,1025.3396085018035,13.846705,707.5316601494726,11.314374,559.8476113827824,13.761624,702.5697864634817
0.18,0.452906,0.218005,51.86528771974758,0.218824,51.68445549407603,0.219737,51.482868409780394,0.220782,51.252136204863696,0.221918,51.00131153042794,0.22317,50.72487447726459,0.224487,50.434085660159056,0.2259,50.12210039169276,3.086855,581.5663735962871,1.948773,330.2820011216456,3.617626,698.7586828171851,9.646526,2029.9179079102505,5.756103,1170.9266381986552,34.976751,7622.739597179107,6.284205,1287.52964191245,31.380181,6828.630002693717
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,1.488505,323.0353859314563,0.66794,89.82956434748752,4.397388,1149.7443607313076,10.254998,2814.486035758236,7.526834,2039.137675743116,6.866668,1851.5174940246632,9.733597,2666.303078186681,10.120244,2776.1887439145353
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,1.427609,245.3561311454788,1.911028,362.30111787659087,5.48601,1227.133121902011,5.758989,1293.1700909348215,1.687743,308.2857370945853,10.386613,2412.6491086742485,6.967454,1585.5126000004839,15.523653,3655.362106378501
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,1.967077,583.8534170473429,1.436187,399.2897519868171,9.290184,3129.728207588494,2.972812,933.4967286178148,8.068107,2704.8736989215913,6.04942,2003.0780890400006,9.920975,3349.0224094894415,7.85084,2629.3409259993186
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,1.496996,957.3499081791213,1.561806,1003.1261477609831,1.858638,1212.782878937703,0.953312,573.3380420963413,4.500534,3078.792202288458,2.751004,1843.0738804915948,8.474961,5885.987427602769,6.71284,4641.375900550925
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,5.366456,7129.789699166072,14.736632,19753.465720021013,5.363189,7125.388335780781,10.276579,13744.799062335807,7.334895,9781.707464938636,2.099696,2728.7496463550992,5.804252,7719.596642731082,29.998719,40314.83422474302
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,1.197658,2091.4658469195438,5.231263,9472.126768037182,2.66764,4781.228156849829,3.087026,5548.617591626869,6.451633,11705.150866406839,2.218665,3959.6969863314494,2.667662,4781.268412288889,3.799084,6851.536110958629
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,5.798265,12820.924791086349,1.987851,4329.751532033426,1.494346,3230.0189415041787,3.030226,6652.592757660166,6.715083,14863.973259052924,8.747105,19392.15598885794,7.469274,16544.6217270195,3.752297,8261.664623955432
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,2.771101,8419.648896267601,2.081586,6299.760191846523,1.433356,4306.800713275534,2.941043,8942.129373424337,4.810605,14690.029514849659,1.972575,5964.609850581073,8.629255,26430.329582487855,9.555129,29276.895406751522
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,1.867535,7900.064256339958,1.65728,6999.383139136396,2.383334,10109.621315969844,2.106287,8922.819568197396,10.78573,46103.4355723098,8.862302,37863.93934201508,8.418931,35964.64616175463,8.134895,34747.90524331734
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,1.717448,7449.553826541827,2.772384,12086.838981933273,5.393839,23610.224625258255,3.758375,16421.05587058772,8.386517,36765.43144753616,2.570393,11198.927425381336,3.575316,15616.36555452987,9.94481,43615.37210426833
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,4.082238,16982.63798803197,2.728847,11319.203247269532,3.123861,12972.188977695947,6.778506,28265.510315102314,5.332831,22215.90157760388,6.505739,27124.082520818512,5.780717,24090.136837259906,15.34936,64131.32610787965
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,1.569796,6822.720056447345,0.404171,1682.37343446816,1.673724,7281.037219968248,2.084004,9090.351031928029,2.171519,9476.28770506262,4.746497,20831.80896101605,9.130064,40163.11518786382,4.37475,19192.423707884987
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,3.076983,13064.12680756396,4.423577,18825.20321724994,1.576582,6645.024386069993,4.003039,17026.033199281257,9.186416,39201.85676392573,5.691794,24250.962608026013,5.985512,25507.56395995551,5.608781,23895.811585522377
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,2.610222,10819.603413654617,2.471672,10239.99330655957,1.973399,8155.517904953144,1.555405,6406.8816934404285,3.715579,15443.754183400268,4.799204,19976.99129852744,12.824916,53551.75702811244,21.931649,91648.86629852743
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,1.625475,8100.358187872061,3.874734,19447.644031883767,3.723284,18683.59398647967,2.884305,14451.029159519727,9.274359,46688.21006961962,9.292186,46778.14549490465,4.20292,21103.309454141865,11.427349,57549.82847341338
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,3.151762,17233.56431831931,0.600659,3203.4097783644065,2.880062,15739.31144475609,2.252361,12287.180333278337,6.204838,34024.39091459055,9.683744,53157.13028653138,3.2008,17503.255788373754,22.016053,120980.42127261727
