q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,197.225537,65.849675,-21.770409,109.605453,-131.37586199999998
0.02,155.715814,175.60141,58.463024,-19.885595999999993,97.25279,-117.138386
0.04,110.323038,125.483557,41.47968,-15.160519000000008,68.843358,-84.003877
0.06,65.571009,75.233475,24.742971,-9.662465999999995,40.82803800000001,-50.490504
0.08,36.016787,41.207158,13.697713,-5.190370999999999,22.319074,-27.509445
0.1,20.232491,22.66906,7.803178,-2.436569000000002,12.429313,-14.865882000000003
0.12,12.023409,13.12501,4.737844,-1.1016010000000005,7.285564999999999,-8.387166
0.14,7.590894,8.116463,3.08125,-0.525569,4.509644,-5.035213
0.16,5.095966,5.332926,2.147286,-0.23695999999999984,2.94868,-3.18564
0.18,3.402934,3.480514,1.511742,-0.07757999999999976,1.8911920000000002,-1.968772
0.2,2.049687,2.073794,1.002065,-0.02410699999999988,1.047622,-1.071729
0.22,1.080507,1.123722,0.635947,-0.043215,0.44456000000000007,-0.48777500000000007
0.24,0.586863,0.674705,0.448742,-0.08784199999999998,0.13812100000000005,-0.22596300000000002
0.26,0.44614,0.575167,0.394782,-0.129027,0.05135799999999996,-0.18038499999999996
0.28,0.427474,0.585382,0.38736,-0.15790799999999994,0.04011400000000004,-0.19802199999999998
0.3,0.403836,0.575459,0.378552,-0.17162300000000008,0.025283999999999973,-0.19690700000000005
0.32,0.352069,0.526599,0.35925,-0.17453000000000002,-0.007180999999999993,-0.16734900000000003
0.34,0.277245,0.463496,0.331145,-0.186251,-0.053900000000000003,-0.132351
0.36,0.214571,0.431604,0.307547,-0.21703299999999998,-0.092976,-0.12405699999999997
0.38,0.191423,0.436731,0.29884,-0.24530799999999997,-0.10741699999999998,-0.13789099999999999
0.4,0.18979,0.440831,0.298283,-0.25104099999999996,-0.10849300000000003,-0.14254799999999995
0.42,0.189667,0.432962,0.29831,-0.243295,-0.10864300000000002,-0.134652
0.44,0.186964,0.420137,0.297283,-0.233173,-0.11031900000000003,-0.12285399999999996
0.46,0.176092,0.395414,0.293105,-0.219322,-0.117013,-0.10230899999999998
0.48,0.160713,0.367318,0.287248,-0.20660499999999998,-0.126535,-0.08006999999999997
0.5,0.149848,0.352889,0.28314,-0.203041,-0.133292,-0.069749
