q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,209.658801,76.466284,-30.305920000000015,102.886597,-133.192517
0.02,166.616099,193.395843,71.046745,-26.779744000000022,95.56935399999999,-122.34909800000001
0.04,133.936424,152.321438,57.145286,-18.385014000000012,76.79113799999999,-95.176152
0.06,94.174005,103.940294,40.241883,-9.766289,53.93212199999999,-63.69841099999999
0.08,59.508036,63.799478,25.522927,-4.2914420000000035,33.985108999999994,-38.276551
0.1,35.557888,37.70171,15.374016,-2.143822,20.183872,-22.327694
0.12,21.269316,22.816188,9.333361,-1.5468720000000005,11.935955,-13.482827
0.14,12.827998,13.927436,5.765481,-1.099438000000001,7.062516999999999,-8.161954999999999
0.16,7.312664,8.003388,3.423653,-0.6907239999999994,3.889011,-4.5797349999999994
0.18,3.641331,4.356751,1.853372,-0.71542,1.787959,-2.503379
0.2,1.576085,2.729857,0.962734,-1.153772,0.613351,-1.767123
0.22,0.746652,2.343633,0.600321,-1.596981,0.146331,-1.743312
0.24,0.564602,2.346744,0.516977,-1.7821420000000001,0.04762500000000003,-1.8297670000000001
0.26,0.568917,2.340639,0.515436,-1.771722,0.053481,-1.825203
0.28,0.5708,2.271629,0.514554,-1.700829,0.05624600000000002,-1.757075
0.3,0.535673,2.131875,0.499361,-1.596202,0.036311999999999955,-1.632514
0.32,0.461718,1.924892,0.46854,-1.463174,-0.006821999999999995,-1.456352
0.34,0.363669,1.735223,0.427454,-1.371554,-0.06378499999999998,-1.307769
0.36,0.277944,1.645168,0.391053,-1.367224,-0.11310899999999996,-1.254115
0.38,0.232189,1.619084,0.371249,-1.386895,-0.13906,-1.247835
0.4,0.220387,1.564488,0.365907,-1.3441010000000002,-0.14551999999999998,-1.1985810000000001
0.42,0.21863,1.475991,0.365046,-1.257361,-0.146416,-1.110945
0.44,0.213138,1.43431,0.362717,-1.221172,-0.14957900000000002,-1.071593
0.46,0.204567,1.471896,0.359092,-1.2673290000000001,-0.15452500000000002,-1.1128040000000001
0.48,0.195013,1.515939,0.355072,-1.320926,-0.160059,-1.1608669999999999
0.5,0.182212,1.484239,0.349756,-1.302027,-0.167544,-1.1344830000000001
