q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,200.954561,65.760869,-25.49943300000001,109.694259,-135.193692
0.02,155.715814,178.282236,58.384255,-22.566422000000017,97.331559,-119.89798100000002
0.04,110.323038,126.221304,41.423986,-15.898266000000007,68.899052,-84.797318
0.06,65.571009,75.00893,24.710017,-9.437921000000003,40.860992,-50.298913000000006
0.08,36.016787,41.227687,13.679766,-5.210900000000002,22.337021,-27.547921000000002
0.1,20.232491,23.148946,7.79324,-2.916454999999999,12.439250999999999,-15.355705999999998
0.12,12.023409,13.706847,4.73207,-1.6834380000000007,7.291338999999999,-8.974777
0.14,7.590894,8.581835,3.077728,-0.9909410000000003,4.513166,-5.504106999999999
0.16,5.095966,5.691646,2.145032,-0.5956800000000007,2.9509339999999997,-3.5466140000000004
0.18,3.402934,3.782209,1.510352,-0.3792749999999998,1.8925820000000002,-2.271857
0.2,2.049687,2.30623,1.001367,-0.25654299999999974,1.0483200000000001,-1.3048629999999999
0.22,1.080507,1.251415,0.635747,-0.17090799999999984,0.44476000000000016,-0.615668
0.24,0.586863,0.725049,0.448796,-0.13818600000000003,0.13806700000000005,-0.2762530000000001
0.26,0.44614,0.612066,0.39491,-0.16592600000000002,0.05123,-0.21715600000000002
0.28,0.427474,0.623939,0.387498,-0.196465,0.03997600000000001,-0.236441
0.3,0.403836,0.601974,0.378701,-0.19813800000000004,0.025134999999999963,-0.223273
0.32,0.352069,0.548078,0.359426,-0.19600899999999993,-0.007357000000000002,-0.18865199999999993
0.34,0.277245,0.481823,0.33136,-0.20457799999999998,-0.05411499999999997,-0.150463
0.36,0.214571,0.436546,0.307793,-0.22197499999999998,-0.09322199999999997,-0.128753
0.38,0.191423,0.441202,0.299098,-0.24977899999999997,-0.10767499999999997,-0.142104
0.4,0.18979,0.461978,0.298542,-0.272188,-0.10875199999999999,-0.16343600000000003
0.42,0.189667,0.455761,0.298569,-0.26609400000000005,-0.10890199999999997,-0.15719200000000005
0.44,0.186964,0.424002,0.297543,-0.237038,-0.11057900000000001,-0.126459
0.46,0.176092,0.384832,0.293371,-0.20874,-0.117279,-0.09146100000000001
0.48,0.160713,0.354497,0.287522,-0.193784,-0.126809,-0.066975
0.5,0.149848,0.343353,0.283419,-0.193505,-0.13357099999999997,-0.05993400000000004
