q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,199.781011,70.824127,-24.325883000000005,104.631001,-128.956884
0.02,155.715814,179.258913,62.875448,-23.543099000000012,92.84036599999999,-116.383465
0.04,110.323038,130.871597,44.599893,-20.54855900000001,65.72314499999999,-86.271704
0.06,65.571009,80.790903,26.589739,-15.219893999999996,38.98127,-54.201164
0.08,36.016787,45.549604,14.70408,-9.532817000000001,21.312707000000003,-30.845524000000005
0.1,20.232491,25.7336,8.361049,-5.501109,11.871442,-17.372551
0.12,12.023409,15.257982,5.062482,-3.234573000000001,6.960926999999999,-10.1955
0.14,7.590894,9.482753,3.279844,-1.891859000000001,4.31105,-6.202909
0.16,5.095966,6.110369,2.274817,-1.0144030000000006,2.8211489999999997,-3.8355520000000003
0.18,3.402934,3.916258,1.590916,-0.5133239999999999,1.8120180000000001,-2.325342
0.2,2.049687,2.372055,1.042459,-0.322368,1.007228,-1.329596
0.22,1.080507,1.392425,0.648485,-0.3119179999999999,0.43202200000000013,-0.74394
0.24,0.586863,0.923348,0.447036,-0.3364849999999999,0.13982700000000003,-0.47631199999999996
0.26,0.44614,0.799394,0.388971,-0.35325400000000007,0.05716899999999997,-0.41042300000000004
0.28,0.427474,0.82167,0.380984,-0.394196,0.04649000000000003,-0.440686
0.3,0.403836,0.844107,0.371505,-0.4402710000000001,0.032331,-0.4726020000000001
0.32,0.352069,0.813176,0.350735,-0.461107,0.0013340000000000019,-0.462441
0.34,0.277245,0.748708,0.320492,-0.471463,-0.04324699999999998,-0.42821600000000004
0.36,0.214571,0.681831,0.295097,-0.46725999999999995,-0.08052599999999999,-0.38673399999999997
0.38,0.191423,0.617573,0.285728,-0.42615000000000003,-0.09430499999999997,-0.33184500000000006
0.4,0.18979,0.559947,0.285129,-0.37015699999999996,-0.09533900000000003,-0.27481799999999995
0.42,0.189667,0.532354,0.285158,-0.34268699999999996,-0.09549100000000002,-0.24719599999999997
0.44,0.186964,0.540723,0.284053,-0.35375899999999993,-0.09708900000000001,-0.25666999999999995
0.46,0.176092,0.556904,0.279557,-0.38081199999999993,-0.103465,-0.27734699999999995
0.48,0.160713,0.561928,0.273254,-0.401215,-0.112541,-0.288674
0.5,0.149848,0.562299,0.268834,-0.412451,-0.11898600000000001,-0.293465
