q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,182.298089,223.941946,176.749713,-41.643857,5.54837599999999,-47.19223299999999
0.02,177.34077,217.012951,171.985459,-39.672180999999995,5.355311,-45.027491999999995
0.04,163.304075,197.529311,158.490582,-34.225235999999995,4.8134930000000224,-39.03872900000002
0.06,142.468743,169.020019,138.444605,-26.551276,4.0241379999999936,-30.575413999999995
0.08,117.964319,136.237556,114.840819,-18.27323700000001,3.123500000000007,-21.396737000000016
0.1,93.004226,103.897346,90.757726,-10.893119999999996,2.2464999999999975,-13.139619999999994
0.12,70.198973,75.591162,68.703864,-5.392189000000002,1.4951089999999994,-6.887298000000001
0.14,51.142472,53.202577,50.221465,-2.060105,0.9210069999999959,-2.981111999999996
0.16,36.348498,36.930634,35.822653,-0.5821359999999984,0.5258449999999968,-1.1079809999999952
0.18,25.483834,25.791961,25.208091,-0.30812699999999893,0.27574300000000207,-0.583870000000001
0.2,17.754861,18.321499,17.632645,-0.5666380000000011,0.1222159999999981,-0.6888539999999992
0.22,12.28458,13.178778,12.263554,-0.8941979999999994,0.021026000000000877,-0.9152240000000003
0.24,8.362694,9.473686,8.419527,-1.1109920000000013,-0.05683300000000102,-1.0541590000000003
0.26,5.53071,6.78549,5.654159,-1.2547800000000002,-0.12344899999999992,-1.1313310000000003
0.28,3.537195,4.98122,3.716323,-1.4440250000000003,-0.17912799999999995,-1.2648970000000004
0.3,2.236357,3.991604,2.456335,-1.7552470000000002,-0.21997800000000023,-1.535269
0.32,1.499227,3.669387,1.743185,-2.17016,-0.2439579999999999,-1.926202
0.34,1.174379,3.772646,1.427746,-2.598267,-0.2533669999999999,-2.3449
0.36,1.097244,4.036887,1.351206,-2.9396430000000002,-0.2539619999999998,-2.685681
0.38,1.122909,4.262944,1.375225,-3.140035,-0.252316,-2.887719
0.4,1.15393,4.360923,1.407238,-3.2069929999999998,-0.2533080000000001,-2.9536849999999997
0.42,1.147148,4.333418,1.40605,-3.18627,-0.25890199999999997,-2.927368
0.44,1.100174,4.222292,1.368592,-3.1221180000000004,-0.26841800000000005,-2.8537000000000003
0.46,1.029106,4.059369,1.308819,-3.030263,-0.2797129999999999,-2.7505500000000005
0.48,0.950115,3.848841,1.240591,-2.898726,-0.29047599999999996,-2.60825
0.5,0.871401,3.582309,1.170498,-2.710908,-0.29909700000000006,-2.411811
