q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,214.321698,177.242843,-27.48556500000001,9.593289999999996,-37.078855000000004
0.02,182.772539,209.546932,173.426977,-26.774393000000003,9.345562000000001,-36.119955000000004
0.04,171.06382,195.788667,162.428816,-24.72484700000001,8.63500399999998,-33.35985099999999
0.06,153.069864,174.648397,145.516702,-21.578532999999993,7.553161999999986,-29.13169499999998
0.08,130.789167,148.493503,124.55611,-17.704336000000012,6.233056999999988,-23.937393
0.1,106.520472,120.070647,101.695662,-13.550174999999996,4.824809999999999,-18.374984999999995
0.12,82.49886,92.080364,79.028876,-9.58150400000001,3.4699839999999966,-13.051488000000006
0.14,60.58076,66.795216,58.300515,-6.214455999999998,2.2802450000000007,-8.494701
0.16,42.035025,45.789422,40.710623,-3.7543970000000044,1.3244019999999992,-5.078799000000004
0.18,27.467648,29.819454,26.842161,-2.351806,0.6254869999999997,-2.9772929999999995
0.2,16.874663,18.860145,16.707686,-1.9854819999999975,0.16697700000000282,-2.1524590000000003
0.22,9.790211,12.268271,9.885024,-2.478060000000001,-0.09481300000000026,-2.383247000000001
0.24,5.481305,9.022742,5.697337,-3.5414369999999993,-0.21603200000000022,-3.325404999999999
0.26,3.139653,7.981866,3.391644,-4.842213,-0.25199099999999985,-4.590222000000001
0.28,2.0321,8.103985,2.279936,-6.071885,-0.2478360000000004,-5.824049
0.3,1.589693,8.594909,1.823861,-7.005215999999999,-0.23416799999999993,-6.7710479999999995
0.32,1.43465,8.968249,1.661828,-7.533599000000001,-0.2271780000000001,-7.306421
0.34,1.359396,9.026679,1.591188,-7.667282999999999,-0.231792,-7.435491
0.36,1.279128,8.788106,1.525184,-7.508978000000001,-0.24605600000000005,-7.2629220000000005
0.38,1.179037,8.387878,1.44426,-7.2088410000000005,-0.2652230000000002,-6.943618000000001
0.4,1.071379,7.986306,1.356006,-6.914927,-0.28462699999999996,-6.6303
0.42,0.969318,7.702224,1.270423,-6.732906,-0.30110500000000007,-6.431801
0.44,0.877024,7.581578,1.19027,-6.704554,-0.3132459999999999,-6.391308
0.46,0.790812,7.598792,1.111795,-6.807980000000001,-0.32098300000000013,-6.486997000000001
0.48,0.704862,7.680785,1.029865,-6.975923,-0.32500300000000004,-6.65092
0.5,0.616332,7.740288,0.942608,-7.123956,-0.326276,-6.79768
