q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,198.81505,105.95818,-28.720730000000003,64.13614000000001,-92.85687000000001
0.02,163.226285,190.545748,101.692367,-27.319463000000013,61.533917999999986,-88.853381
0.04,144.167415,167.654405,89.854615,-23.48698999999999,54.31280000000001,-77.79979
0.06,117.02905,135.219009,72.998453,-18.189959,44.030597,-62.220556
0.08,87.141471,99.763719,54.434792,-12.622247999999999,32.706678999999994,-45.32892699999999
0.1,59.447649,67.242685,37.234404,-7.795035999999996,22.213245,-30.008280999999997
0.12,37.261788,41.5293,23.456593,-4.267511999999996,13.805195000000001,-18.072706999999998
0.14,21.789073,23.897102,13.850367,-2.108029000000002,7.938705999999998,-10.046735
0.16,12.428035,13.476452,8.041744,-1.0484170000000006,4.386291,-5.4347080000000005
0.18,7.55505,8.263939,5.020944,-0.708889000000001,2.5341059999999995,-3.2429950000000005
0.2,5.367213,6.135893,3.666389,-0.7686800000000007,1.7008239999999994,-2.469504
0.22,4.454491,5.478309,3.100876,-1.0238180000000003,1.353615,-2.3774330000000004
0.24,3.988791,5.343435,2.809697,-1.3546440000000004,1.179094,-2.5337380000000005
0.26,3.619285,5.288935,2.575793,-1.6696500000000003,1.043492,-2.7131420000000004
0.28,3.255083,5.136237,2.344346,-1.8811540000000004,0.9107370000000001,-2.7918910000000006
0.3,2.887475,4.81117,2.111612,-1.923695,0.7758629999999997,-2.6995579999999997
0.32,2.511348,4.298063,1.875433,-1.786715,0.635915,-2.42263
0.34,2.122264,3.647514,1.633153,-1.5252500000000002,0.48911099999999985,-2.014361
0.36,1.734447,2.968839,1.392989,-1.234392,0.34145800000000004,-1.57585
0.38,1.38208,2.385005,1.175297,-1.002925,0.20678299999999994,-1.209708
0.4,1.100568,1.976009,1.001384,-0.8754409999999999,0.09918399999999994,-0.9746249999999999
0.42,0.90559,1.749,0.880706,-0.8434100000000001,0.024884000000000017,-0.8682940000000001
0.44,0.786334,1.650826,0.80663,-0.8644919999999999,-0.02029599999999998,-0.844196
0.46,0.715008,1.607766,0.762145,-0.892758,-0.047136999999999984,-0.8456210000000001
0.48,0.662818,1.563383,0.729601,-0.900565,-0.06678300000000004,-0.8337819999999999
0.5,0.611276,1.494471,0.697635,-0.8831950000000001,-0.08635899999999996,-0.7968360000000001
