q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,211.922505,76.466284,-32.569624000000005,102.886597,-135.456221
0.02,166.616099,196.159488,71.046745,-29.54338900000002,95.56935399999999,-125.11274300000001
0.04,133.936424,156.030504,57.145286,-22.09408000000002,76.79113799999999,-98.88521800000001
0.06,94.174005,107.981009,40.241883,-13.807004000000006,53.93212199999999,-67.739126
0.08,59.508036,67.094275,25.522927,-7.586238999999999,33.985108999999994,-41.571348
0.1,35.557888,39.665235,15.374016,-4.107347000000004,20.183872,-24.291219000000005
0.12,21.269316,23.667747,9.333361,-2.3984309999999986,11.935955,-14.334385999999999
0.14,12.827998,14.231094,5.765481,-1.4030960000000015,7.062516999999999,-8.465613000000001
0.16,7.312664,8.114108,3.423653,-0.801444,3.889011,-4.690455
0.18,3.641331,4.308429,1.853372,-0.6670980000000002,1.787959,-2.455057
0.2,1.576085,2.452796,0.962734,-0.8767110000000002,0.613351,-1.4900620000000002
0.22,0.746652,1.840767,0.600321,-1.094115,0.146331,-1.240446
0.24,0.564602,1.712571,0.516977,-1.147969,0.04762500000000003,-1.195594
0.26,0.568917,1.730319,0.515436,-1.1614019999999998,0.053481,-1.214883
0.28,0.5708,1.858788,0.514554,-1.2879880000000001,0.05624600000000002,-1.3442340000000002
0.3,0.535673,2.010533,0.499361,-1.47486,0.036311999999999955,-1.5111720000000002
0.32,0.461718,2.016201,0.46854,-1.554483,-0.006821999999999995,-1.5476610000000002
0.34,0.363669,1.839327,0.427454,-1.475658,-0.06378499999999998,-1.411873
0.36,0.277944,1.626735,0.391053,-1.348791,-0.11310899999999996,-1.2356820000000002
0.38,0.232189,1.524486,0.371249,-1.292297,-0.13906,-1.153237
0.4,0.220387,1.534529,0.365907,-1.314142,-0.14551999999999998,-1.168622
0.42,0.21863,1.568213,0.365046,-1.349583,-0.146416,-1.203167
0.44,0.213138,1.566714,0.362717,-1.353576,-0.14957900000000002,-1.203997
0.46,0.204567,1.5323,0.359092,-1.327733,-0.15452500000000002,-1.173208
0.48,0.195013,1.488668,0.355072,-1.2936550000000002,-0.160059,-1.133596
0.5,0.182212,1.458637,0.349756,-1.276425,-0.167544,-1.108881
