q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{a=0.15}_AntiterminatorHairpin,strat{a=0.15}_AntiterminatorHairpin_relDiffDebye,strat{a=0.20}_AntiterminatorHairpin,strat{a=0.20}_AntiterminatorHairpin_relDiffDebye,strat{a=0.25}_AntiterminatorHairpin,strat{a=0.25}_AntiterminatorHairpin_relDiffDebye,strat{a=0.30}_AntiterminatorHairpin,strat{a=0.30}_AntiterminatorHairpin_relDiffDebye,strat{a=0.35}_AntiterminatorHairpin,strat{a=0.35}_AntiterminatorHairpin_relDiffDebye,strat{a=0.40}_AntiterminatorHairpin,strat{a=0.40}_AntiterminatorHairpin_relDiffDebye,strat{a=0.45}_AntiterminatorHairpin,strat{a=0.45}_AntiterminatorHairpin_relDiffDebye,strat{a=0.50}_AntiterminatorHairpin,strat{a=0.50}_AntiterminatorHairpin_relDiffDebye
0.32,2.609256,1.861777,28.64720824633535,1.831846,29.79431684740784,1.805115,30.818785124955156,1.778876,31.82439745276048,1.755716,32.71200679427392,1.735517,33.48613551142547,1.713261,34.33909896154306,1.693924,35.08019144154502,4.934943,89.13218940571565,3.698162,41.73243254015705,8.06666,209.15556005236743,5.780971,121.55629804051425,8.172709,213.21989869909274,9.903896,279.5678154998973,10.603189,306.36829042455014,16.053211,515.2409345805854
0.34,2.157975,1.579856,26.789884034801148,1.557415,27.829794135705928,1.537493,28.75297443204856,1.518065,29.653262896928833,1.501033,30.44252134524264,1.486282,31.12607884706727,1.470155,31.873399830859945,1.456265,32.517058816714744,5.039456,133.52707978544703,3.422784,58.61091995968442,7.611957,252.73610676676049,5.388295,149.69218827836283,7.958258,268.78360500005795,8.884946,311.7260857980282,9.907614,359.11625482222917,15.847169,634.3536880640415
0.36,1.838042,1.374815,25.2021988616147,1.357822,26.12671527636473,1.342853,26.941114512073167,1.328378,27.728637321671645,1.315803,28.41278926161643,1.305014,28.999772584086763,1.293344,29.63468734664387,1.283417,30.174772937723944,5.115246,178.29864605923044,3.282161,78.56833521758479,7.383813,301.7216690369426,5.141847,179.7458926401029,7.962298,333.19456247463336,8.195092,345.85988785892823,9.541033,419.08677821290274,16.548363,800.3256182394091
0.38,1.615472,1.228237,23.970393792031057,1.215139,24.781178503867604,1.20371,25.488649756851245,1.192775,26.165541711648366,1.183387,26.746672180019214,1.17543,27.23922172591045,1.166947,27.764331415214876,1.159852,28.20352194281299,5.190278,221.28554379153584,3.253962,101.42484673210059,7.387926,357.32306100012875,4.968645,207.56614785028776,7.981378,394.05857854546537,7.73519,378.81919339982375,9.278297,474.3396976239762,17.913514,1008.871834361722
0.4,1.469467,1.128482,23.20467217024949,1.118034,23.91567826973999,1.109015,24.529438224880177,1.100489,25.109648600478952,1.09327,25.60091516175594,1.087241,26.011199979312238,1.080927,26.44087958423021,1.075759,26.7925717283886,5.272163,258.78063270560006,3.284769,123.53472381482536,7.585651,416.217853139948,4.854658,230.36863025845423,7.953866,441.2755781518061,7.5828,416.02383721444573,9.039409,515.1488260709494,19.627904,1235.7158752118964
0.42,1.374749,1.061163,22.810418483665014,1.052504,23.440278916369454,1.045111,23.978049811274644,1.038211,24.479959614445985,1.032456,24.898581486511354,1.027727,25.242571553061683,1.022876,25.5954359668565,1.01901,25.87665093773482,5.285508,284.4707652087763,3.303858,140.32445195450222,7.858929,471.6628271779067,4.783947,247.98694161625141,7.918492,475.99547262809426,7.728645,462.18589720741755,8.8356,542.7064140435817,21.181552,1440.7577674179067
0.44,1.300056,1.008886,22.396727525583522,1.001616,22.95593420591113,0.995486,23.427452355898524,0.989849,23.86104906250193,0.98523,24.216341449906775,0.981512,24.50232913043746,0.977797,24.788086051677777,0.974941,25.007768896109102,5.142442,295.55542222796555,3.260391,150.78850449519095,8.030098,517.6732386912564,4.709494,262.2531644790686,7.911204,508.5279403348778,7.963069,512.517383866541,8.651929,565.5043321210779,22.009237,1592.9453038946012
0.46,1.223708,0.960019,21.54835957597728,0.954047,22.036384496955158,0.949097,22.440892761998782,0.944641,22.805031919379466,0.941084,23.095705838320903,0.93831,23.322393904428186,0.935658,23.539112271881855,0.933746,23.695358696682543,4.853076,296.5877480575431,3.149897,157.40593344163804,7.952311,549.8536415550114,4.587124,274.8544587434257,7.904783,545.9697084598613,8.060428,558.688837533137,8.402738,586.6620141406282,21.823107,1683.359020289154
0.48,1.142358,0.912905,20.085910021201762,0.908185,20.49909047776616,0.904373,20.832786219381315,0.901054,21.123325612461237,0.898522,21.34497241670299,0.896659,21.508056143520683,0.89503,21.650655923974796,0.894029,21.738281694530087,4.532673,296.78218211804005,3.006355,163.17100243531365,7.615282,566.6283249209092,4.410084,286.0509577557999,7.832455,585.639265449185,7.998125,600.1417243981309,7.996119,599.966122704091,20.794661,1720.3278656953426
0.5,1.061438,0.869858,18.049099429264835,0.866281,18.38609508986866,0.863509,18.64725023976908,0.861231,18.861864753287534,0.859634,19.01232102110534,0.858602,19.109547613708962,0.85791,19.17474218936953,0.85774,19.190758197841053,4.294463,304.58915169797956,2.869841,170.37292804666876,7.172406,575.7253838660382,4.191766,294.9138809803305,7.649057,620.6315394775766,7.920185,646.1750003297414,7.424943,599.5173528741198,19.382345,1726.0458924590978
