q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0.2,13.307628,12.963545,2.585607292298819,12.656332,4.894155442277155,12.377602,6.988668453912296,12.099442,9.07889820785492,11.821896,11.164514066669122,11.572669,13.03732716303762,11.351616,14.698427097601463,11.103511,16.56280893935418,34.698588,160.74209468434196,1.487612,88.82135869743277,2.442781,81.64375349235792,2.721657,79.54814336559453,128.162242,863.0735244477829,48.339631,263.24753742740626,147.812475,1010.734948407034,52.61849,295.40096852722365
0.22,7.275654,7.306439,0.4231234745357577,7.143606,1.814929626944879,6.996132,3.8418814308651843,6.849228,5.860998887522691,6.702937,7.871690984755459,6.57184,9.673549621793455,6.455791,11.268581491093457,6.325816,13.055018834045718,33.261824,357.1661049302234,0.96852799999999994,86.68809704254765,1.452468,80.03659877173928,1.479135,79.67007502006005,118.925938,1534.573854116757,40.16943,452.1074806471005,136.15294,1771.3498470378056,44.009766,504.8908592959478
0.24,3.93541,4.120354,4.699484932954883,4.038836,2.628087035404184,3.965285,0.7591331017606829,3.892304,1.0953369534559263,3.819936,2.934230486785363,3.75537,4.574872757857503,3.698459,6.020999082687697,3.635015,7.633130982540573,32.499136,725.8132189530443,0.661353,83.19481324690439,0.890717,77.36660220917261,0.810634,79.40153630752577,112.971922,2770.6519015807758,34.594605,779.059742186964,129.23044,3183.7859333589126,38.879472,887.9395539473651
0.26,2.3521,2.565233,9.061391947621274,2.523405,7.28306619616512,2.485936,5.69006419795077,2.449036,4.1212533480719324,2.41275,2.5785468304918955,2.380658,1.214149058288332,2.352612,0.021767781982061474,2.321641,1.294970451936568,32.188724,1268.5100123294078,0.485679,79.3512605756558,0.615945,73.81297563879087,0.524683,77.69299774669445,109.352368,4549.137706730156,31.172765,1225.3163130819266,125.718992,5244.967986055015,36.12911,1436.0363079801027
0.28,1.748013,1.936227,10.76731122709041,1.910453,9.292837067001212,1.887577,7.984151147617324,1.865272,6.708130889186751,1.84358,5.467179019835662,1.824622,4.382633309935334,1.808252,3.4461414188567208,1.790416,2.4257828746124868,32.11459,1737.2054441242715,0.381625,78.16806854411267,0.505569,71.07750342817816,0.454009,74.0271382421069,107.131158,6028.739202740483,29.400294,1581.926507411558,124.297865,7010.80895851461,34.76287,1888.7077498851554
0.3,1.576208,1.732363,9.90700465928355,1.711792,8.601910407763437,1.693646,7.450666409509401,1.676071,6.33564859460173,1.659109,5.259521585983569,1.644408,4.326840112472468,1.631822,3.528341437170732,1.618243,2.6668434622841684,32.099081,1936.4749449311255,0.312916,80.14754397896725,0.469364,70.22195040248495,0.474733,69.8813227695837,105.52137,6594.634845147341,28.781781,1726.0141428034879,123.845447,7757.176654350186,34.016768,2058.139534883721
0.32,1.519609,1.65831,9.12741369654957,1.639629,7.898084309845495,1.623202,6.817082552156512,1.607344,5.773524636929639,1.592101,4.770437658634557,1.578946,3.904754446703065,1.567735,3.1669988793169894,1.555702,2.375150449885459,32.021531,2007.2217261150734,0.262832,82.70397187697625,0.451994,70.25590135357187,0.510791,66.38668236368697,103.962938,6741.426840720212,28.876289,1800.2446682008333,123.551281,8030.465205194231,33.406166,2098.3395728769706
0.34,1.441259,1.581656,9.741274815976857,1.564932,8.580900448843678,1.550283,7.564497428983966,1.536204,6.587643164760798,1.522739,5.653390542574234,1.511185,4.851730327442877,1.501396,4.1725324872212335,1.490964,3.4487208752902765,31.82254,2107.968172271604,0.226628,84.27569229402904,0.427713,70.32365452704892,0.527207,63.420384538795595,102.14138,6986.955224564079,29.322553,1934.50961971443,122.94686,8430.518109513972,32.7054,2169.2243378879157
0.36,1.315863,1.47242,11.897667158359196,1.458484,10.838590339571816,1.446369,9.917901787648107,1.434825,9.040606810891408,1.423895,8.209973226696086,1.414622,7.50526460581383,1.40686,6.915385568254445,1.398709,6.295944182639072,31.496285,2293.583906531303,0.203986,84.49793025565732,0.391155,70.27388109552439,0.517397,60.680025200191814,99.959097,7496.466881430666,29.84815,2168.3326455717656,121.870489,9161.639623577836,31.883974,2323.046624154642
0.38,1.167319,1.347049,15.396819549754603,1.336312,14.47701956363256,1.327106,13.688374814425183,1.318471,12.948645571604672,1.310449,12.26142982338161,1.303794,11.691320024774711,1.29836,11.225808883432888,1.292827,10.75181676988038,31.075047,2562.0869702283608,0.19391,83.38843109724077,0.347737,70.21062794317578,0.48952,58.064590741691,97.476408,8250.451590353621,30.268096,2492.958394406328,120.389547,10213.337399631118,31.025846,2557.8720983724247
0.4,1.026169,1.229739,19.83786296409264,1.221996,19.083308889666316,1.215512,18.45144415783363,1.209598,17.875125832099766,1.204298,17.358641705216193,1.200093,16.94886514794346,1.196836,16.631471034498205,1.193753,16.331033192388382,30.610704,2883.008062024871,0.192827,81.20904061611685,0.306,70.18035041011763,0.455458,55.61569293167111,94.840673,9142.207959897443,30.477033,2869.9818450956905,118.705039,11467.786495206929,30.253801,2848.2279234706953
0.42,0.909671,1.133919,24.651549846043228,1.128621,24.069141480821095,1.124361,23.600840303802137,1.12067,23.195089213572825,1.117594,22.856944983406084,1.115389,22.61454965586459,1.113911,22.452073332006854,1.112828,22.333019300384414,30.157497,3215.2092349871546,0.195309,78.52971019192653,0.272844,70.00629898062047,0.42411,53.37764972171257,92.21937,10037.66185796843,30.437562,3245.9967394805376,117.05989,12768.376588898624,29.67278,3161.924366062016
0.44,0.819248,1.059497,29.32555221373747,1.056099,28.91078159482842,1.053565,28.6014735464719,1.051601,28.361741499521514,1.050251,28.196956233033234,1.049601,28.117615178798122,1.049504,28.105775052243036,1.049976,28.163388863933758,29.759098,3532.4895513934734,0.196032,76.07171454797572,0.2515,69.30111516903305,0.39897,51.30046091049353,89.748473,10854.982252016483,30.166034,3582.1614456184216,115.666261,14018.589364880963,29.337607,3481.0410278694603
0.46,0.746861,0.998402,33.67976102648284,0.996563,33.43353046952512,0.995447,33.284105074438216,0.994901,33.21099910157312,0.994968,33.219969981027255,0.995594,33.30378745174804,0.996631,33.442635242702465,0.998378,33.67654757712613,29.441462,3842.026963517978,0.191591,74.34716767912636,0.241498,67.66493363557609,0.378838,49.27596969181682,87.502154,11615.989186742916,29.716724,3878.882817552396,114.659976,15252.251088221237,29.243811,3815.562735234535
0.48,0.682821,0.941614,37.900562519313254,0.941225,37.84359297678307,0.941426,37.873029681278105,0.942198,37.986090058741595,0.943583,38.18892506235162,0.945394,38.45414830533917,0.947485,38.76037790284716,0.950418,39.18991946644874,29.211419,4178.04929842521,0.181314,73.44633513029038,0.239707,64.89460634631918,0.360112,47.26114164620011,85.484714,12419.34460129375,29.165465,4171.319276940809,114.083555,16607.681076006742,29.336183,4196.321144194451
0.5,0.620718,0.883651,42.35949336091429,0.884741,42.53509645281754,0.886287,42.784162856562894,0.888403,43.12505840011085,0.891133,43.564871648639155,0.894155,44.05172719334707,0.897322,44.56194278239071,0.901465,45.22939563537709,29.059809,4581.644321575982,0.166895,73.11258896954817,0.241769,61.05010648958141,0.339254,45.344907027023545,83.64143,13374.948366246832,28.594156,4506.625875196144,113.894051,18248.759178886387,29.528089,4657.085987517681
