q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,8.851797,2415.6941764266207,1.82249,417.9544311280242,2.152137,511.6406101238267,10.145477,2783.360000909445,7.670111,2079.857217155541,6.978055,1883.1738489127872,7.335214,1984.67898017126,19.525429,5449.156631984607
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,9.277136,2144.253011202957,1.779313,330.437643484214,2.04387,394.4372273951129,10.196514,2366.6618284213046,7.619248,1743.1895648724033,7.063142,1608.6607011101353,6.808976,1547.174827577031,18.99774,4495.786372114289
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,9.891085,3338.6311646954937,1.741156,505.3120849933598,1.993801,593.1440033930595,10.277072,3472.8193682512533,7.556876,2527.144476196436,7.23176,2414.118047878295,6.586061,2189.641086613407,19.163064,6562.030412381885
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,10.240782,7133.212318124028,1.757604,1141.4211046758014,1.979223,1297.9538070348917,10.229878,7125.510665348213,7.397828,5125.192823845175,7.331595,5078.411498799265,6.755335,4671.3907331544,18.92749,13268.759711823703
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,9.929925,13277.780322524148,1.809978,2338.4361485712743,1.924425,2492.6212833605023,9.762524,13052.254570439329,7.065714,9419.061796920258,7.187196,9582.724615032266,7.105588,9472.780794050683,17.328553,23245.35007477063
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,8.980429,16332.323287771498,1.813222,3217.8203509542373,1.777452,3152.368666630071,8.820418,16039.536330533752,6.63466,12040.052332070778,6.712292,12182.102797753016,7.158691,12998.920422316152,14.651777,26709.71436936195
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,7.794333,17268.98718662953,1.756308,3813.7782729805017,1.616737,3502.756545961003,7.75491,17181.136490250698,6.320186,13983.979944289691,6.114652,13525.96545961003,6.884088,15240.5860724234,12.213004,27115.6077994429
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,6.824726,20882.371026255918,1.721983,5194.173891655906,1.589612,4787.204082887536,7.079239,21664.86195658858,6.2794,19205.786140318516,5.794866,17716.104039845046,6.785969,20763.214044149296,11.130715,34120.97706450224
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,6.295733,26869.383995887598,1.762899,7451.829163810829,1.750386,7398.226525017135,7.076553,30214.226353666898,6.473861,27632.440884167238,6.003406,25617.126456477043,7.211091,30790.554318026047,11.447025,48936.26199451679
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,6.165376,27001.745131654137,1.8303450000000001,7945.826190162206,1.992643,8659.2553518836,7.622661,33407.67506264012,6.715436,29419.697569123924,6.618976,28995.678930942024,7.868509,34488.37311530178,12.31831,54048.79774935163
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,6.271203,26142.637151106836,1.847417,7630.748629535088,2.156029,8922.174331506048,8.323674,34731.460015901575,6.828553,28474.938276771143,7.272157,30331.254969243004,8.183373,34144.352847637776,12.879881,53797.48085533748
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,6.484325,28495.541541718114,1.80625,7865.470100546832,2.176781,9499.49285588287,8.791956,38672.07620391603,6.791956,29852.17851472923,7.658997,33675.78497089433,7.951481,34965.62444875639,12.891736,56751.896278003165
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,6.753463,28793.056387439035,1.763383,7444.207238812355,2.105748,8908.93300248139,8.834518,37696.34636775904,6.734187,28710.588688286134,7.708986,32881.030204500734,7.461117,31820.58269872508,12.645138,53999.16146145289
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,7.051668,29399.949799196787,1.766625,7290.4994979919675,2.009082,8304.794176706826,8.475712,35357.295850066934,6.792694,28316.557898259704,7.508408,31310.676037483267,7.080886,29522.180388219538,12.436913,51928.585174029446
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,7.322848,36843.03299364343,1.814691,9054.933911815155,1.908785,9529.628695388961,7.879925,39653.43053173242,6.98285,35127.77721723338,7.170806,36075.996367672284,6.93955,34909.333064272025,12.28559,61879.56815659369
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,7.496765,41129.527580707254,1.872108,10195.924764890282,1.812174,9866.309189902655,7.265332,39856.728812627174,7.183941,39409.10740801848,6.801946,37308.27146235495,6.971126,38238.70098443601,12.091228,66397.43166694163
