q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.2,2.492155,0.687971,72.39453404784211,0.676842,72.84109535723098,0.665878,73.28103589062478,0.65622,73.668571978869693,0.646716,74.04992867618587,0.637923,74.40275584785056,0.629822,74.72781588625107,0.622395,75.02583105785956,1.040764,58.23839207432924,2.610185,4.736061761808559,2.949596,18.355238739163504,3.41492,37.026790067230976,4.755125,90.80374214284423,9.793188,292.96063045837843,36.496215,1364.4440253515534,8.261847,231.51417147007308
0.22,1.528376,0.474193,68.97406135662952,0.468444,69.35021225143551,0.46286,69.71556737347355,0.458016,70.03250509037044,0.453326,70.3393667526839,0.449062,70.61835569257826,0.445209,70.87045334394155,0.441746,71.09703371421692,0.779314,49.01032206734469,1.885696,23.37906379058557,2.117623,38.5537982800044,2.38017,55.73196647945271,3.425488,124.12600040827651,7.123237,366.0657456018676,31.917944,1988.3567917842204,5.459191,257.18900322957177
0.24,0.864355,0.324908,62.410352227961894,0.322915,62.6409287850478,0.321089,62.852184576938875,0.319606,63.02375759959739,0.318277,63.17751386872293,0.317177,63.3047763939585,0.316289,63.40751195978503,0.315594,63.48791873709298,0.584894,32.33173869532773,1.359136,57.24279954416877,1.522594,76.15377940776649,1.617682,87.15481486194909,2.476081,186.46574613440083,5.178228,499.0857922959895,29.749837,3341.853983606273,3.449517,299.08567660278476
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,0.44206,0.8744306616647046,0.992552,126.49214564108182,1.08665,147.96452987942345,1.061617,142.25220661390873,1.777249,305.55350183009756,3.710822,746.7788457150158,29.328479,6592.515996239401,2.062761,370.7049754922095
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,0.345542,67.99163790169672,0.761542,270.237736399436,0.773672,276.13496037726674,0.700611,240.61500316009523,1.280408,522.4940444358015,2.640117,1183.5417375662405,29.703055,14340.689873110017,1.220572,493.40366571053534
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,0.290466,184.9941130298273,0.636627,524.6340266875982,0.562923,452.3184850863422,0.507515,397.9542778649922,0.966243,848.0406200941916,1.958391,1821.4982339089481,30.088227,29421.41581632653,0.807593,692.37931711146
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,0.266825,298.3889751552795,0.580652,766.9553272814142,0.435729,550.5748327759198,0.427368,538.0912565695176,0.805739,1103.0264572384137,1.625585,2327.115683229814,30.142954,44905.60499283326,0.671336,902.3530817009079
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,0.262266,269.64383870558555,0.560276,689.6661075953828,0.374537,427.8812137954363,0.406857,473.43377824132153,0.756321,965.9765190060746,1.545138,2077.753660977294,29.91639,42064.8602556694,0.676729,853.7976913644629
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,0.267006,167.0834542017185,0.556073,456.23430794930533,0.365572,265.6780466335237,0.413403,313.5229216472777,0.776355,676.5802082603955,1.600621,1501.085314741275,29.603571,29512.15852597253,0.72811,628.321213151814
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,0.275493,100.13584883729376,0.564783,310.2947265951342,0.400835,191.19234597139186,0.43338,214.83512891110252,0.837093,508.1182393409515,1.701923,1136.3864209279857,29.355525,21225.742991434985,0.777117,464.547812252548
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,0.284541,67.63837747076325,0.591656,248.57631013049755,0.472243,178.2237016525761,0.462427,172.44056912245557,0.91838,441.06695731581584,1.803315,962.4296697793619,29.241067,17127.48225174537,0.826473,386.9196099802634
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,0.290719,51.06601886253215,0.634979,229.95349320585098,0.559272,190.61394164566502,0.494609,157.01317259476733,0.993816,416.4155992621269,1.886523,880.2920314895165,29.287872,15118.827197381068,0.895775,365.47065395307754
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,0.290148,40.69146099015663,0.676932,228.2412840032973,0.628274,204.64723852009888,0.517122,150.75013334626385,1.028893,398.9055908451729,1.93875,840.0911603549436,29.505702,14207.182272220336,0.968498,369.6203268195704
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,0.281422,35.2125804173293,0.694742,233.7971393291789,0.652763,213.6278245160546,0.518339,149.04219897853775,1.002013,381.4291823017013,1.955624,839.6030422854617,29.869498,14251.159114604601,0.992615,376.9138003103784
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,0.268208,36.695751447443534,0.68242100000000006,247.80488053494255,0.633739,222.99345592432522,0.501121,155.40293973742155,0.925051,371.4644662806817,1.955062,896.4231835603034,30.300103,15342.847896110252,0.940548,379.36271711652944
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,0.25738,46.632711776535814,0.656344,273.9276578532078,0.594812,238.87208235769998,0.482168,174.69734001036878,0.835609,376.0572447543683,1.966664,1020.4338933611353,30.680691,17379.18610812012,0.84523,381.5384527736474
