q_inverse_angstroms,debye,propo{e=0.380}_BacteriorhodopsinArEnv,propo{e=0.380}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.390}_BacteriorhodopsinArEnv,propo{e=0.390}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.400}_BacteriorhodopsinArEnv,propo{e=0.400}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.410}_BacteriorhodopsinArEnv,propo{e=0.410}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.420}_BacteriorhodopsinArEnv,propo{e=0.420}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.430}_BacteriorhodopsinArEnv,propo{e=0.430}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.440}_BacteriorhodopsinArEnv,propo{e=0.440}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.450}_BacteriorhodopsinArEnv,propo{e=0.450}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.15}_BacteriorhodopsinArEnv,strat{a=0.15}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.20}_BacteriorhodopsinArEnv,strat{a=0.20}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.25}_BacteriorhodopsinArEnv,strat{a=0.25}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.30}_BacteriorhodopsinArEnv,strat{a=0.30}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.35}_BacteriorhodopsinArEnv,strat{a=0.35}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.40}_BacteriorhodopsinArEnv,strat{a=0.40}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.45}_BacteriorhodopsinArEnv,strat{a=0.45}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.50}_BacteriorhodopsinArEnv,strat{a=0.50}_BacteriorhodopsinArEnv_relDiffDebye
0,186.698145,94.694519,49.27934661589702,92.228323,50.60030028686144,90.070803,51.75591969593485,87.913688,52.91132217730391,85.757009,54.06649112662581,83.754798,55.13892331388725,81.906988,56.12865462589358,80.059574,57.11817383081124,22.283215,88.06457611027683,44.417804,76.20875986743201,168.748352,9.614339231918988,180.453075,3.345009132254634,315.633106,69.06065456622505,256.997852,37.65420754448311,261.11116,39.85739386966055,502.48769,169.14444704311333
0.02,178.347031,90.470617,49.272709227214435,88.115211,50.59339619732721,86.054634,51.748771192047485,83.994461,52.90391966211089,81.934724,54.05882366497035,80.022531,55.13099906888834,78.257814,56.12048400177741,76.493493,57.10974689564638,21.552666,87.91532111347567,42.777619,76.01439241228525,163.350108,8.408843654930248,172.210332,3.440875334784796,302.586565,69.66167774332057,246.151024,38.018010515689504,247.370102,38.70155315341359,483.683983,171.2038323755443
0.04,155.393952,78.861624,49.250519093561635,76.810717,50.570330433452135,75.016575,51.724906899851554,73.222838,52.87922273834699,71.429537,54.0332579996421,69.764748,55.104592487614966,68.228405,56.09326867496105,66.692458,57.08169002613436,19.506214,87.44725019928704,38.203789,75.41488036805963,148.170992,4.64816030935361,149.689621,3.6708835360593857,266.625361,71.58026909567238,216.160352,39.10473941740021,210.311281,35.340711973140365,431.390699,177.61099672656496
0.06,123.333022,62.647734,49.204411775461075,61.022109,50.522489427040874,59.600089,51.67548152675607,58.178475,52.8281444364511,56.757295,53.98045545336593,55.438048,55.050117883270545,54.220667,56.03718605062642,53.003682,57.023933136090676,16.532633,86.59512859418948,31.620978,74.36130446880641,125.941585,2.115056420169453,118.577126,3.856141626043991,216.059072,75.1834735712549,173.758715,40.885800236047075,160.482227,30.121053062333942,356.526761,189.076481884957
0.08,89.027458,45.302381,49.11414745774276,44.131716,50.4290957066302,43.107787,51.57922289548017,42.084262,52.72889629174855,41.061173,53.87807995146846,40.111581,54.944708182053226,39.23542,55.92885511793452,38.359655,56.912557247225905,13.144163,85.23583252259095,24.236485,72.776393323507,100.295179,12.656455944187478,85.748957,3.682572852973059,161.276003,81.15310334930602,127.536571,43.255321296492596,110.138913,23.713419965332502,273.179493,206.84858260245957
0.1,58.425347,29.836001,48.9331214412813,29.071011,50.24246753724886,28.402048,51.38745517420718,27.733489,52.5317513304628,27.065366,53.67530123526695,26.445386,54.736450260192726,25.873481,55.71531479308116,25.301973,56.69349982636817,9.833318,83.1694315824945,17.191021,70.576090887402,74.79613,28.020001318948097,56.849237,2.697647649401209,111.354584,90.59293563117392,85.247946,45.909182191078806,68.521541,17.28050327197885,194.40183,232.7354307369368
0.12,35.002495,18.006829,48.55558439476958,17.552113,49.854680359214406,17.154639,50.99023941007634,16.75757,52.12464140056302,16.360936,53.257800622498486,15.993053,54.308819985546755,15.653853,55.277893761573296,15.31505,56.24583333273815,6.960956,80.11297194671408,11.290494,67.74374512445469,52.171193,49.04992629811103,34.87759,0.3568459905501175,71.813109,105.16568604609469,51.851068,48.13534863728998,39.475607,12.779409010700501,129.124478,268.9007826442086
0.14,19.43963,10.156343,47.7544428571943,9.907541,49.03431289587302,9.690242,50.15212738102526,9.473348,51.26785849319149,9.256889,52.381351908446824,9.0563110000000009,53.41315138199647,8.871547,54.36360157060602,8.68718,55.31200953927622,4.708628,75.77820153984412,6.898591,64.51274535575008,33.961348,74.70161726329152,20.196631,3.8941121821763014,44.172471,127.2289698929455,28.907291,48.70288683478029,22.073048,13.546646721156725,81.089464,317.1348117222396
0.16,10.378534,5.591959,46.11995297216351,5.462879,47.36367390616054,5.350337,48.448046708716284,5.238199,49.52852686130816,5.126496,50.60481567049836,5.023192,51.600177828583504,4.92822,52.51525889880016,4.833643,53.42653403650265,3.095531,70.1737162493277,3.988096,61.573609529052945,20.594164,98.4303756195239,11.532372,11.117543190589348,27.002949,160.1807634874058,15.255437,46.99028783834018,13.040853,25.652168215665146,49.647281,378.3650658175808
0.18,5.644664,3.207644,43.1738718194741,3.141103,44.35270195001863,3.083283,45.377032184732336,3.025867,46.39420521752933,2.968886,47.40367185717343,2.916395,48.33359434680256,2.868327,49.185159648120774,2.820655,50.02970947429289,2.034639,63.9546481420329,2.286341,59.49553418945751,11.710686,107.46471357728294,7.143364,26.550738892518677,17.534906,210.64570008064254,8.347938,47.89078676782178,9.103794,61.281415510294345,31.53409,458.6530925489985
0.2,3.279961,2.009371,38.73796060379987,1.974261,39.80840016085557,1.943941,40.73280139611416,1.914027,41.644824435412495,1.884548,42.54358512189627,1.857594,43.36536318572081,1.833098,44.112201334101236,1.808999,44.846935680027904,1.395065,57.46702476035538,1.433647,56.29073028612231,6.538718,99.35352889866678,5.533838,68.7165792520094,12.973069,295.5250992313628,5.521593,68.34325164232136,8.035245,144.97989457801478,22.653191,590.6542791210018
0.22,2.027486,1.362311,32.807871423033255,1.344173,33.70247686050607,1.328704,34.46544143831326,1.31364,35.208430539101144,1.299011,35.929964497905296,1.285847,36.579241484281525,1.274081,37.159566083316975,1.26271,37.72040842698791,1.0473190000000001,48.343958971849865,1.098293,45.82981090868199,4.173471,105.84462728719211,5.600515,176.22952760216344,11.142773,449.58569380996954,4.74271,133.9207274427542,8.48274,318.3871060022116,19.279331,850.8983539220491
0.24,1.297135,0.973148,24.97712265878262,0.965217,25.588547067190383,0.95868,26.092503864285522,0.952548,26.565238005296287,0.946851,27.004436700883094,0.94198,27.379956596653386,0.937869,27.69688582915425,0.934155,27.98320914939463,0.884911,31.779575757342137,1.031551,20.474661465460407,3.734348,187.89200815643707,6.497544,400.91501655571705,10.586205,716.1220690213431,4.772256,267.90742675203427,9.430953,627.0602520169451,18.60163,1334.0550520955799
0.26,0.879642,0.742869,15.548711862325812,0.740979,15.763571998608523,0.739727,15.905902628569352,0.738879,16.002305483367106,0.738467,16.0491427194245,0.738504,16.044936462788268,0.738924,15.997189765836556,0.739739,15.904538437227872,0.82863,5.799177392621095,1.076025,22.325332351115566,4.43964,404.7098706064512,7.543383,757.551481170749,10.425412,1085.1880651446838,4.98244,466.4167922859526,10.028822,1040.1026781349683,18.813202,2038.7339394890193
0.28,0.681558,0.629529,7.633833070699778,0.630611,7.4750791568729245,0.63196,7.277150293885485,0.633714,7.019798755204985,0.635904,6.698476138494446,0.638356,6.338712185903468,0.641005,5.950043870074146,0.64405,5.503273382456077,0.823568,20.836084383133933,1.149488,68.65593243715136,5.6507,729.0857124412008,8.270498,1113.469433269069,10.219054,1399.366745016565,5.105815,649.138738009091,9.82638,1341.7525727817736,18.982313,2685.1353809947213
0.3,0.608019,0.586976,3.4609115833551125,0.589174,3.0994097223935437,0.5915,2.716855887727185,0.594231,2.2676922925105996,0.597397,1.7469848804067014,0.600756,1.1945350392010807,0.604242,0.6211976928352618,0.608124,0.017269197179696973,0.835435,37.40277853159195,1.220725,100.77086406839261,6.905787,1035.784736990127,8.503185,1298.5064611467735,9.858581,1521.4264685807514,5.07161,734.1203153190936,8.975563,1376.1977832929563,18.834642,2997.7061572089033
0.32,0.56771,0.567467,0.04280354406298871,0.570177,0.4345528526888722,0.572951,0.923182610840031,0.576129,1.4829754628243212,0.579743,2.119568089341382,0.583518,2.784520265628566,0.587388,3.466206337742857,0.591654,4.2176463335153445,0.847399,49.26617463141392,1.28542,126.42194077962338,7.933274,1297.4166387768403,8.324689,1366.3629317785487,9.45591,1565.623293582991,4.929982,768.3979496573954,8.040931,1316.3800179669197,18.493304,3157.5265540504824
0.34,0.510772,0.542528,6.217255448615039,0.545892,6.875866335664453,0.549238,7.530953145434753,0.552989,8.265331693984782,0.557175,9.084875443446386,0.561481,9.927913041435318,0.565842,10.781718653332593,0.570598,11.712858183299014,0.856049,67.59904614974978,1.346044,163.53128205931412,8.630215,1589.6413664022305,7.928192,1452.1978495297315,9.200597,1701.3119356581803,4.79642,839.0530412786919,7.522353,1372.7418495923816,18.21491,3466.152803990822
