q_inverse_angstroms,debye,propo{e=0.380}_NeonMOF,propo{e=0.380}_NeonMOF_relDiffDebye,propo{e=0.390}_NeonMOF,propo{e=0.390}_NeonMOF_relDiffDebye,propo{e=0.400}_NeonMOF,propo{e=0.400}_NeonMOF_relDiffDebye,propo{e=0.410}_NeonMOF,propo{e=0.410}_NeonMOF_relDiffDebye,propo{e=0.420}_NeonMOF,propo{e=0.420}_NeonMOF_relDiffDebye,propo{e=0.430}_NeonMOF,propo{e=0.430}_NeonMOF_relDiffDebye,propo{e=0.440}_NeonMOF,propo{e=0.440}_NeonMOF_relDiffDebye,propo{e=0.450}_NeonMOF,propo{e=0.450}_NeonMOF_relDiffDebye,strat{s=0.15}_NeonMOF,strat{s=0.15}_NeonMOF_relDiffDebye,strat{s=0.20}_NeonMOF,strat{s=0.20}_NeonMOF_relDiffDebye,strat{s=0.25}_NeonMOF,strat{s=0.25}_NeonMOF_relDiffDebye,strat{s=0.30}_NeonMOF,strat{s=0.30}_NeonMOF_relDiffDebye,strat{s=0.35}_NeonMOF,strat{s=0.35}_NeonMOF_relDiffDebye,strat{s=0.40}_NeonMOF,strat{s=0.40}_NeonMOF_relDiffDebye,strat{s=0.45}_NeonMOF,strat{s=0.45}_NeonMOF_relDiffDebye,strat{s=0.50}_NeonMOF,strat{s=0.50}_NeonMOF_relDiffDebye
0.2,2.372201,1.557928,34.3256326087039,1.545577,34.84628832042479,1.534971,35.29338365509499,1.525536,35.69111555049509,1.517223,36.04154959887463,1.509981,36.346835702370925,1.503751,36.6094610026722,1.49847,36.8320812612422,1.310101,44.77276588282359,1.366145,42.41023420865264,1.319104,44.39324492317472,1.310624,44.75071884718032,1.201699,49.34244610806588,1.266682,46.60309139065365,1.314427,44.59040359564809,1.286423,45.77091064374393
0.22,1.46119,1.157661,20.77272633949041,1.155902,20.8931076725135,1.155004,20.95456443036156,1.154836,20.966061908444487,1.15535,20.93088510050027,1.156493,20.852661187114613,1.158206,20.73542797309042,1.160428,20.583360137969738,0.923964,36.76633428917526,0.93137,36.25948713035266,0.870474,40.42704918593749,0.857783,41.29558784278567,0.718179,50.84971838022434,0.803536,45.008109828290635,0.845162,42.159335883765976,0.793406,45.70138038174365
0.24,0.913501,0.916928,0.3751501093047471,0.921538,0.8798019925539173,0.92648,1.4207975689134398,0.931886,2.0125867404633366,0.937708,2.6499149973563223,0.943894,3.327089953924517,0.950385,4.0376529418139695,0.957118,4.77470741685012,0.673542,26.268061009238085,0.654896,28.309219146996007,0.589901,35.42415388707839,0.584878,35.9740164488052,0.460124,49.63070647979587,0.528421,42.15430524980268,0.566765,37.95682763346729,0.51185,43.9683153056209
0.26,0.497531,0.732366,47.20007396524035,0.74186,49.10829676944752,0.751278,51.001244143581005,0.760957,52.94665056046759,0.770849,54.93486838006074,0.780901,56.955244999809054,0.791055,58.996122854656285,0.801248,61.04483941704134,0.474804,4.56795656954039,0.425601,14.457390594756909,0.372607,25.108787191149894,0.386868,22.24243313481974,0.282923,43.134598648124445,0.318622,35.959367356003945,0.35963,27.717066876234846,0.302992,39.10088014616175
0.28,0.218487,0.60722,177.92042547153838,0.620025,183.78118606599023,0.632479,189.48129637003578,0.645056,195.23770292969377,0.657707,201.0279787813463,0.670381,206.82878157510518,0.683018,212.61264972286682,0.695557,218.35166394339254,0.342838,56.91459903792902,0.264501,21.060291916681543,0.219726,0.5670817943401749,0.254482,16.474664396508718,0.162125,25.796500478289325,0.170764,21.84248948450022,0.213087,2.471542929327598,0.159648,26.930206373834586
0.3,0.111514,0.559176,401.4401779148806,0.573253,414.06370500564947,0.586872,426.27652133364415,0.600561,438.55211004896245,0.614272,450.8474272288682,0.627952,463.1149452086733,0.641543,475.3026525817385,0.654982,487.35405419947267,0.293117,162.85219793030473,0.21388,91.7965457252004,0.160166,43.62860268665818,0.198423,77.93550585576698,0.118178,5.975931273203368,0.114142,2.3566547698046802,0.14616,31.068744731603214,0.101522,8.960309916243702
0.32,0.12063,0.564263,367.76340877062086,0.578206,379.32189339302,0.591701,390.5089944458261,0.605273,401.7599270496559,0.618871,413.03241316422105,0.632445,424.2850037304153,0.645935,435.4679598773108,0.659278,446.5290557904336,0.315392,161.45403299345105,0.2402,99.1212799469452,0.177044,46.76614440852193,0.228522,89.44043770206417,0.13863,14.921661278288983,0.127121,5.380916853187442,0.134735,11.692779573903668,0.103758,13.986570504849539
0.34,0.135896,0.572011,320.9182021545888,0.585749,331.0274033084123,0.599056,340.8194501677754,0.612448,350.6740448578325,0.625876,360.5551303938306,0.639287,370.4237063636899,0.652623,380.237093071172,0.665822,389.9496673927121,0.351085,158.3482957555778,0.251219,84.86121740154239,0.191936,41.23741684817803,0.251571,85.12023900629893,0.16817,23.749043386118796,0.149501,10.011332195208105,0.126617,6.828015541296272,0.118495,12.804644728321648
0.36,0.143594,0.574336,299.97214368288365,0.588012,309.49621850495146,0.601263,318.7243199576584,0.614601,328.0130089000933,0.627978,337.32885775171667,0.64134,346.63426048442136,0.65463,355.8895218463167,0.667785,365.0507681379445,0.368551,156.66183823836653,0.245016,70.6310848642701,0.190342,32.55567781383624,0.226802,57.9467108653565,0.182848,27.336796802094803,0.174063,21.21885315542432,0.128133,10.76716297338329,0.153499,6.8979205259272645
0.38,0.172896,0.585759,238.7926846196558,0.599133,246.52797057190452,0.612107,254.0319035720896,0.62518,261.59309642791044,0.638305,269.18436516749955,0.651428,276.77447714232835,0.664491,284.3298861743476,0.677432,291.81473255598746,0.378481,118.90674162502314,0.263966,52.67328336109568,0.203163,17.505899500277632,0.224956,30.11058671108643,0.195099,12.84182398667407,0.200034,15.696141032759575,0.158125,8.543286137331116,0.203596,17.756339070886547
0.4,0.182032,0.59022,224.2396941197152,0.603475,231.5213808561132,0.616341,238.58936890217106,0.629311,245.7144897600422,0.642338,252.8709237936187,0.655367,260.02845653511474,0.668342,267.1563241627846,0.681199,274.21936802320477,0.359497,97.49110046585217,0.268671,47.59547771820339,0.208475,14.526566757493184,0.228577,25.569680056253848,0.199004,9.32363540476399,0.190769,4.799705546277575,0.181612,0.23072866309220558,0.209218,14.934736749582484
0.42,0.205749,0.600949,192.07869783085215,0.61392,198.382981205255,0.626526,204.50986396045673,0.639248,210.6931260905278,0.652038,216.90943819897063,0.664843,223.13304074381892,0.677605,229.33574403763814,0.690261,235.48692824752493,0.351757,70.96413591317577,0.284939,38.48864393022567,0.229903,11.73954672926722,0.230662,12.108442811386698,0.227869,10.750963552678265,0.206813,0.5171349556984527,0.208823,1.494053434038572,0.209881,2.0082722151748125
0.44,0.398535,0.681545,71.01258358738882,0.692384,73.73229452871142,0.703034,76.4045817807721,0.71389,79.12855834493836,0.724903,81.89192919066079,0.736019,84.68114469243605,0.747182,87.48215338677909,0.758327,90.27864553928765,0.494599,24.10428193257808,0.449818,12.867878605392255,0.376173,5.611050472354999,0.357334,10.338113340108142,0.377744,5.216856737802187,0.379724,4.720037136010631,0.332234,16.636180009284004,0.346865,12.964984254833325
0.46,0.812915,0.854516,5.117509210680083,0.860778,5.887823450176216,0.867233,6.6818794092863305,0.874084,7.524648948537044,0.881283,8.4102273915477,0.888776,9.331971977390003,0.896505,10.28274788877065,0.904409,11.255051266122528,0.824786,1.4603002773967713,0.797795,1.8599730599140156,0.700026,13.886937748719117,0.67365,17.13155741990246,0.677682,16.635564603925385,0.715649,11.965088600899241,0.607494,25.26967764157385,0.665009,18.194522182516017
0.48,1.241263,1.033553,16.733762305007083,1.035077,16.610984134707955,1.03719,16.440754296228917,1.039896,16.2227505371545,1.043146,15.960920449574353,1.046889,15.659372751785886,1.051065,15.322941230021364,1.055613,14.956540233616897,1.158178,6.693585485106708,1.146033,7.672024381617749,1.05316,15.154161527411992,1.016104,18.139507904448944,0.981387,20.936417181532036,1.025164,17.40960618337935,0.914161,26.352352402351475,1.000051,19.432787410887133
0.5,1.36875,1.086262,20.638392694063917,1.086391,20.628968036529667,1.087226,20.56796347031963,1.088711,20.459470319634697,1.090799,20.306922374429213,1.093438,20.11411872146119,1.096568,19.885442922374423,1.100128,19.62535159817351,1.247733,8.841424657534242,1.233556,9.877187214611858,1.171316,14.42440182648401,1.121617,18.05537899543378,1.070462,21.7927305936073,1.080788,21.038319634703186,1.019847,25.490630136986304,1.107482,19.08807305936072
