q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,182.298089,209.63827,167.718417,-27.340181,14.579672000000016,-41.91985300000002
0.02,177.34077,204.065274,163.199182,-26.724503999999996,14.141587999999985,-40.86609199999998
0.04,163.304075,188.282391,150.398328,-24.978315999999978,12.90574700000002,-37.884063
0.06,142.468743,164.843727,131.383286,-22.374984000000012,11.085456999999991,-33.460441
0.08,117.964319,137.250017,108.993409,-19.28569800000001,8.970910000000003,-28.256608000000014
0.1,93.004226,109.094695,86.148875,-16.090469,6.855350999999999,-22.945819999999998
0.12,70.198973,83.306767,65.229212,-13.107793999999998,4.969760999999991,-18.07755499999999
0.14,51.142472,61.703628,47.697336,-10.561156000000004,3.445135999999998,-14.006292000000002
0.16,36.348498,44.927909,34.039034,-8.579411,2.3094639999999984,-10.888874999999999
0.18,25.483834,32.697129,23.970364,-7.213294999999995,1.5134700000000016,-8.726764999999997
0.2,17.754861,24.204476,16.784513,-6.449615000000001,0.9703479999999978,-7.419962999999999
0.22,12.28458,18.500684,11.691547,-6.216104,0.5930330000000001,-6.809137
0.24,8.362694,14.746519,8.045213,-6.383825,0.317480999999999,-6.701305999999999
0.26,5.53071,12.310836,5.422063,-6.780126,0.10864700000000038,-6.8887730000000005
0.28,3.537195,10.756473,3.583888,-7.219277999999999,-0.046692999999999873,-7.172585
0.3,2.236357,9.781027,2.388699,-7.54467,-0.15234199999999998,-7.392328
0.32,1.499227,9.164776,1.712225,-7.6655489999999995,-0.21299800000000002,-7.452551
0.34,1.174379,8.745173,1.413009,-7.570793999999999,-0.2386299999999999,-7.332164
0.36,1.097244,8.410341,1.340405,-7.313097000000001,-0.24316099999999996,-7.069936
0.38,1.122909,8.095272,1.363189,-6.972363,-0.24028000000000005,-6.732082999999999
0.4,1.15393,7.771473,1.393556,-6.617543,-0.23962600000000012,-6.377917
0.42,1.147148,7.432175,1.392429,-6.2850269999999995,-0.24528099999999986,-6.039746
0.44,1.100174,7.080709,1.356897,-5.980535,-0.25672300000000003,-5.723812
0.46,1.029106,6.726541,1.300198,-5.6974350000000005,-0.2710919999999999,-5.426343
0.48,0.950115,6.386508,1.235478,-5.436393,-0.28536300000000003,-5.15103
0.5,0.871401,6.084767,1.16899,-5.213366000000001,-0.297589,-4.915777
