q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,215.215029,161.888154,-28.378895999999997,24.947979000000004,-53.326875
0.02,182.772539,210.670412,158.405066,-27.897873000000004,24.36747299999999,-52.265345999999994
0.04,171.06382,197.555755,148.366047,-26.491935000000012,22.697772999999984,-49.189707999999996
0.06,153.069864,177.340452,132.928827,-24.270588000000004,20.141036999999983,-44.41162499999999
0.08,130.789167,152.19838,113.796193,-21.409212999999994,16.99297399999999,-38.402186999999984
0.1,106.520472,124.656475,92.929389,-18.136003000000002,13.591082999999998,-31.727086
0.12,82.49886,97.209664,72.239358,-14.71080400000001,10.259501999999998,-24.970306000000008
0.14,60.58076,71.977115,53.318702,-11.396355,7.262057999999996,-18.658412999999996
0.16,42.035025,50.460486,37.262813,-8.425461000000006,4.772211999999996,-13.197673000000002
0.18,27.467648,33.43789,24.60381,-5.9702420000000025,2.863838000000001,-8.834080000000004
0.2,16.874663,20.99526,15.353155,-4.1205969999999965,1.5215080000000025,-5.642104999999999
0.22,9.790211,12.667865,9.125493,-2.8776540000000015,0.6647179999999988,-3.5423720000000003
0.24,5.481305,7.645678,5.303011,-2.1643730000000003,0.17829400000000017,-2.3426670000000005
0.26,3.139653,4.990469,3.198396,-1.850816,-0.05874299999999977,-1.7920730000000002
0.28,2.0321,3.819582,2.183639,-1.7874820000000002,-0.1515390000000001,-1.6359430000000001
0.3,1.589693,3.427648,1.767338,-1.837955,-0.17764500000000005,-1.66031
0.32,1.43465,3.337415,1.619436,-1.902765,-0.18478600000000012,-1.717979
0.34,1.359396,3.288835,1.554957,-1.9294390000000001,-0.19556099999999987,-1.7338780000000003
0.36,1.279128,3.18741,1.494708,-1.9082819999999998,-0.21557999999999988,-1.692702
0.38,1.179037,3.0367,1.420842,-1.8576630000000003,-0.24180500000000005,-1.6158580000000002
0.4,1.071379,2.876606,1.340284,-1.8052270000000001,-0.26890499999999995,-1.5363220000000002
0.42,0.969318,2.741065,1.262165,-1.771747,-0.29284699999999997,-1.4788999999999999
0.44,0.877024,2.639317,1.189002,-1.762293,-0.31197799999999987,-1.4503150000000002
0.46,0.790812,2.55702,1.117371,-1.7662080000000002,-0.32655899999999993,-1.4396490000000002
0.48,0.704862,2.468875,1.042586,-1.7640130000000003,-0.337724,-1.4262890000000001
0.5,0.616332,2.353649,0.962939,-1.737317,-0.346607,-1.39071
